Seconds,AccX,AccY,AccZ,Depth,ProcessedAccY,Stroke Rate,Glide Controller,Pitch,Roll,Stroke Detected,
935.25,5.449268,-3.798635,-7.298009,269.9767,-0.9377455,51.23664,1.47E-08,-49.2246,25.87886,0,
935.313,6.048993,-4.048742,-7.348363,269.9767,-0.8980769,51.23664,1.47E-08,-49.19987,25.71344,0,
935.375,5.848833,-2.998723,-7.298009,269.9767,-0.7604754,51.23664,1.47E-08,-49.14227,25.39721,0,
935.438,4.849542,-3.098623,-7.598611,269.9767,-0.5207945,51.23664,1.47E-08,-49.04694,24.98605,0,
935.5,4.449222,-1.898396,-7.598611,269.9767,-0.1969325,51.23664,1.47E-08,-48.94412,24.48366,0,
935.563,4.249062,-1.448491,-7.698558,269.9767,0.1392133,51.23664,1.47E-08,-48.85463,23.92991,0,
935.625,4.298913,-0.7987881,-7.598611,269.9767,0.4517282,51.23664,1.47E-08,-48.7863,23.36759,0,
935.688,4.449222,-0.6981704,-7.898451,269.9767,0.6887058,51.23664,1.47E-08,-48.73272,22.85068,0,
935.75,3.949199,0.09958471,-7.998398,269.9767,0.8421632,51.23664,1.47E-08,-48.69112,22.43118,0,
935.813,4.349519,0.4495908,-7.948043,269.9767,0.8921726,51.18806,1.47E-08,-48.68031,22.15885,1,#5 Event Marker 
935.875,4.749084,0.9993949,-7.898451,269.9767,0.8607838,51.09091,1.47E-08,-48.69094,22.03813,0,
935.938,4.949245,0.1994838,-7.898451,269.9767,0.7300449,51.09091,1.47E-08,-48.70187,22.0724,0,
936,4.749084,-0.2985741,-7.898451,269.9767,0.5239587,51.09091,1.47E-08,-48.70778,22.21063,0,
936.063,4.399371,-1.198384,-7.898451,269.9767,0.2465409,51.09091,1.47E-08,-48.7199,22.44063,0,
936.125,4.599531,-1.54839,-7.998398,269.9767,-0.06221132,51.09091,1.47E-08,-48.74827,22.72436,0,
936.188,4.899393,-2.448201,-7.898451,269.9767,-0.3743229,51.09091,1.47E-08,-48.78567,23.04304,0,
936.25,5.249107,-2.498509,-7.548257,269.9767,-0.6178431,51.09091,1.47E-08,-48.82585,23.31962,0,
936.313,5.399416,-2.498509,-7.348363,269.9767,-0.7887853,51.09091,1.47E-08,-48.85427,23.51111,0,
936.375,4.949245,-2.798207,-7.14847,269.9767,-0.8871596,51.09091,1.47E-08,-48.85301,23.61166,0,
936.438,5.399416,-3.798635,-7.398718,269.9767,-0.911031,51.09091,1.47E-08,-48.83402,23.59805,0,
936.5,5.598821,-3.748326,-7.398718,268.9827,-0.8344427,51.09091,1.47E-08,-48.79609,23.44752,0,
936.563,5.649428,-2.948415,-7.348363,268.9827,-0.6754655,51.09091,1.47E-08,-48.72817,23.1644,0,
936.625,4.899393,-2.698308,-7.598611,268.9827,-0.4342373,51.09091,1.47E-08,-48.62363,22.79013,0,
936.688,3.899348,-1.948705,-7.798505,268.9827,-0.1108729,51.09091,1.47E-08,-48.51409,22.32063,0,
936.75,4.048901,-0.9482773,-7.848096,268.9827,0.2505398,51.09091,1.47E-08,-48.43343,21.79488,0,
936.813,4.499073,-0.4983722,-7.698558,268.9827,0.5698646,51.09091,1.47E-08,-48.38314,21.27161,0,
936.875,4.249062,-0.1986751,-7.798505,268.9827,0.8110133,51.09091,1.47E-08,-48.33835,20.81456,0,
936.938,4.399371,0.000404349,-7.948043,268.9827,0.9699707,51.09091,1.47E-08,-48.30765,20.46343,0,
937,4.19921,0.3992819,-7.948043,268.9827,1.01865,50.93942,1.47E-08,-48.29036,20.21862,1,#5 Event Marker 
937.063,4.849542,1.048985,-7.998398,268.9827,0.9469593,50.63644,1.47E-08,-48.28862,20.10906,0,
937.125,4.899393,0.3992819,-7.998398,268.9827,0.7788393,50.63644,1.47E-08,-48.2887,20.1361,0,
937.188,4.749084,-0.4487821,-7.898451,268.9827,0.5321699,50.63644,1.47E-08,-48.28626,20.27685,0,
937.25,4.499073,-1.148794,-7.948043,268.9827,0.2088199,50.63644,1.47E-08,-48.28849,20.48517,0,
937.313,4.599531,-1.948705,-7.898451,268.9827,-0.1352957,50.63644,1.47E-08,-48.30259,20.74137,0,
937.375,5.098798,-2.348302,-7.898451,268.9827,-0.4362567,50.63644,1.47E-08,-48.32035,20.98206,0,
937.438,5.098798,-2.448201,-7.44831,268.9827,-0.6621503,50.63644,1.47E-08,-48.33697,21.16595,0,
937.5,5.298959,-2.348302,-7.348363,268.4786,-0.8129726,50.63644,1.47E-08,-48.33979,21.26589,0,
937.563,5.249107,-3.148213,-7.14847,268.4786,-0.876762,50.63644,1.47E-08,-48.31314,21.27257,0,
937.625,5.699279,-3.598118,-7.44831,268.4786,-0.8655281,50.63644,1.47E-08,-48.26365,21.14135,0,
937.688,5.899439,-3.598118,-7.398718,268.4786,-0.77328,50.63644,1.47E-08,-48.1833,20.86573,0,
937.75,5.34881,-2.698308,-7.44831,268.4786,-0.6100546,50.63644,1.47E-08,-48.06118,20.44921,0,
937.813,4.798936,-2.048604,-7.548257,268.4786,-0.3618784,50.63644,1.47E-08,-47.90926,19.95383,0,
937.875,3.949199,-1.648289,-7.848096,268.4786,-0.05271868,50.63644,1.47E-08,-47.74845,19.38175,0,
937.938,3.949199,-0.6981704,-7.798505,268.4786,0.285426,50.63644,1.47E-08,-47.61858,18.75487,0,
938,4.298913,-0.5486811,-7.698558,268.4786,0.5765927,50.63644,1.47E-08,-47.51351,18.15435,0,
938.063,3.99905,-0.1986751,-7.898451,268.4786,0.8089233,50.63644,1.47E-08,-47.41585,17.60624,0,
938.125,3.749039,0.2490739,-7.848096,268.4786,0.9544902,50.63644,1.47E-08,-47.33671,17.15272,0,
938.188,4.349519,0.9993949,-8.148699,268.4786,0.9953733,50.72552,1.47E-08,-47.29488,16.80741,1,#5 Event Marker 
938.25,4.548924,1.398991,-8.04799,268.4786,0.9236593,50.90367,1.47E-08,-47.27501,16.60526,0,
938.313,4.749084,0.8994959,-7.998398,268.4786,0.7674136,50.90367,1.47E-08,-47.26224,16.55482,0,
938.375,4.548924,-0.09877601,-8.148699,268.4786,0.5286896,50.90367,1.47E-08,-47.25058,16.62416,0,
938.438,4.19921,-0.9482773,-8.198291,268.4786,0.2035913,50.90367,1.47E-08,-47.25341,16.7715,0,
938.5,4.19921,-1.54839,-8.198291,267.4847,-0.1478006,50.90367,1.47E-08,-47.28447,16.95196,0,
938.563,4.899393,-1.898396,-7.848096,267.4847,-0.4773536,50.90367,1.47E-08,-47.34134,17.11268,0,
938.625,5.098798,-1.798497,-7.598611,267.4847,-0.7648977,50.90367,1.47E-08,-47.38642,17.23072,0,
938.688,5.199256,-2.548818,-7.44831,267.4847,-1.002317,50.90367,1.47E-08,-47.41067,17.2601,0,
938.75,5.449268,-2.898824,-7.398718,267.4847,-1.153501,50.90367,1.47E-08,-47.41555,17.16666,0,
938.813,5.598821,-3.598118,-7.498665,267.4847,-1.194337,50.90367,1.47E-08,-47.39291,16.92424,0,
938.875,5.649428,-3.298421,-7.648203,267.4847,-1.11873,50.90367,1.47E-08,-47.32703,16.53293,0,
938.938,5.399416,-2.598409,-7.44831,267.4847,-0.9206985,50.90367,1.47E-08,-47.22236,16.00245,0,
939,4.548924,-2.348302,-7.598611,267.4847,-0.5981237,50.90367,1.47E-08,-47.09399,15.35859,0,
939.063,3.649336,-0.9985862,-7.698558,267.4847,-0.1688947,50.90367,1.47E-08,-46.97117,14.61468,0,
939.125,4.099508,-0.2482652,-7.798505,267.4847,0.2591159,50.90367,1.47E-08,-46.88284,13.86344,0,
939.188,4.149359,0.1491749,-7.798505,267.4847,0.6260086,50.90367,1.47E-08,-46.80957,13.17773,0,
939.25,3.699187,0.2993828,-7.848096,267.4847,0.9000638,50.90367,1.47E-08,-46.75239,12.59849,0,
939.313,3.849496,0.2993828,-8.04799,267.4847,1.069321,50.90367,1.47E-08,-46.73284,12.15099,0,
939.375,4.048901,1.649098,-8.098344,267.4847,1.093916,51.79622,1.47E-08,-46.7533,11.81154,1,#5 Event Marker 
939.438,4.699233,1.649098,-7.998398,267.4847,1.007843,53.58132,1.47E-08,-46.8056,11.64455,0,
939.5,4.849542,0.2993828,-8.198291,265.9866,0.83511,53.58132,1.47E-08,-46.86414,11.63793,0,
939.563,4.399371,0.3992819,-8.198291,265.9866,0.5776363,53.58132,1.47E-08,-46.92107,11.72501,0,
939.625,4.149359,-0.6981704,-8.098344,265.9866,0.2414437,53.58132,1.47E-08,-46.9988,11.92337,0,
939.688,4.798936,-1.198384,-8.098344,265.9866,-0.09365878,53.58132,1.47E-08,-47.09498,12.15016,0,
939.75,5.098798,-1.348592,-7.648203,265.9866,-0.3876336,53.58132,1.47E-08,-47.17549,12.3692,0,
939.813,5.34881,-1.698598,-7.398718,265.9866,-0.6284996,53.58132,1.47E-08,-47.22155,12.52472,0,
939.875,5.34881,-2.348302,-7.44831,265.9866,-0.7883124,53.58132,1.47E-08,-47.22187,12.5775,0,
939.938,5.499119,-2.948415,-7.648203,265.9866,-0.8351468,53.58132,1.47E-08,-47.18684,12.48894,0,
940,6.098844,-2.998723,-7.648203,265.9866,-0.7849941,53.58132,1.47E-08,-47.11323,12.26074,0,
940.063,5.399416,-2.098195,-7.498665,265.9866,-0.6360546,53.58132,1.47E-08,-46.98378,11.89264,0,
940.125,4.699233,-2.348302,-7.798505,265.9866,-0.3944165,53.58132,1.47E-08,-46.81161,11.40973,0,
940.188,4.048901,-0.8986872,-7.898451,265.9866,-0.07416215,53.58132,1.47E-08,-46.63517,10.81682,0,
940.25,4.099508,-0.2985741,-7.798505,265.9866,0.260628,53.58132,1.47E-08,-46.47706,10.19901,0,
940.313,3.949199,0.9993949,-7.698558,265.9866,0.561876,53.58132,1.47E-08,-46.32904,9.619703,0,
940.375,3.199165,0.2490739,-8.148699,265.9866,0.7856574,53.58132,1.47E-08,-46.18974,9.169688,0,
940.438,3.649336,1.249502,-8.348592,265.9866,0.9159526,53.58132,1.47E-08,-46.09882,8.846934,0,
940.5,4.399371,1.899205,-8.198291,265.4824,0.9306457,53.32323,1.47E-08,-46.05443,8.69179,1,#5 Event Marker 
940.563,4.548924,2.049413,-8.04799,265.4824,0.8395852,52.80707,1.47E-08,-46.0361,8.725594,0,
940.625,4.699233,0.6493889,-8.248646,265.4824,0.6586606,52.80707,1.47E-08,-46.03409,8.958166,0,
940.688,4.298913,-0.1483662,-8.248646,265.4824,0.3916848,52.80707,1.47E-08,-46.03047,9.319458,0,
940.75,4.349519,-0.6981704,-8.198291,265.4824,0.07036492,52.80707,1.47E-08,-46.04189,9.753288,0,
940.813,4.649382,-1.448491,-7.998398,265.4824,-0.2613988,52.80707,1.47E-08,-46.06239,10.19431,0,
940.875,4.999096,-1.248693,-7.598611,265.4824,-0.5596323,52.80707,1.47E-08,-46.05894,10.59917,0,
940.938,5.199256,-1.998295,-7.648203,265.4824,-0.8084362,52.80707,1.47E-08,-46.01006,10.94876,0,
941,5.499119,-1.898396,-7.298009,265.4824,-0.9718966,52.80707,1.47E-08,-45.91238,11.16575,0,
941.063,5.34881,-2.648717,-7.548257,265.4824,-1.031967,52.80707,1.47E-08,-45.77431,11.24077,0,
941.125,5.899439,-3.34873,-7.548257,265.4824,-0.9886866,52.80707,1.47E-08,-45.59661,11.15627,0,
941.188,5.449268,-2.348302,-7.548257,265.4824,-0.8382031,52.80707,1.47E-08,-45.37231,10.86617,0,
941.25,4.499073,-2.248402,-7.798505,265.4824,-0.5824972,52.80707,1.47E-08,-45.11041,10.43302,0,
941.313,3.79889,-1.048176,-8.098344,265.4824,-0.2395469,52.80707,1.47E-08,-44.85244,9.889224,0,
941.375,3.449176,-0.4983722,-8.098344,265.4824,0.1226564,52.80707,1.47E-08,-44.62952,9.318316,0,
941.438,3.599485,0.3992819,-7.998398,265.4824,0.4601506,52.80707,1.47E-08,-44.44875,8.773498,0,
941.5,3.449176,0.1491749,-8.04799,264.9783,0.7211641,52.80707,1.47E-08,-44.30117,8.326064,0,
941.563,3.649336,0.8994959,-8.148699,264.9783,0.8877153,52.80707,1.47E-08,-44.20292,7.986712,0,
941.625,4.048901,2.199621,-8.098344,264.9783,0.9259751,53.50252,1.47E-08,-44.16547,7.808701,1,#5 Event Marker 
941.688,4.249062,1.949514,-8.098344,264.9783,0.8440426,54.89344,1.47E-08,-44.1745,7.830841,0,
941.75,4.449222,1.099294,-8.248646,264.9783,0.6640346,54.89344,1.47E-08,-44.2119,8.073352,0,
941.813,4.048901,0.2993828,-8.298238,264.9783,0.4019917,54.89344,1.47E-08,-44.26554,8.475464,0,
941.875,3.548878,-0.6981704,-8.348592,264.9783,0.07609185,54.89344,1.47E-08,-44.34831,8.960995,0,
941.938,4.499073,-1.348592,-8.298238,264.9783,-0.2457264,54.89344,1.47E-08,-44.46143,9.437646,0,
942,4.749084,-1.348592,-7.74815,264.9783,-0.5113197,54.89344,1.47E-08,-44.55256,9.884511,0,
942.063,4.798936,-1.698598,-7.74815,264.9783,-0.7205575,54.89344,1.47E-08,-44.6165,10.25598,0,
942.125,5.249107,-2.098195,-7.44831,264.9783,-0.8532982,54.89344,1.47E-08,-44.66652,10.50695,0,
942.188,5.399416,-3.198522,-7.548257,264.9783,-0.871391,54.89344,1.47E-08,-44.69014,10.61017,0,
942.25,5.649428,-3.148213,-7.998398,264.9783,-0.7885872,54.89344,1.47E-08,-44.685,10.54117,0,
942.313,4.899393,-1.798497,-7.848096,264.9783,-0.6107479,54.89344,1.47E-08,-44.64923,10.31649,0,
942.375,3.699187,-1.598699,-7.848096,264.9783,-0.3376735,54.89344,1.47E-08,-44.60836,9.99463,0,
942.438,3.399325,-0.4983722,-8.248646,264.9783,0.02082506,54.89344,1.47E-08,-44.59576,9.626099,0,
942.5,3.249016,0.000404349,-8.398184,264.4885,0.3768929,54.89344,1.47E-08,-44.62628,9.272591,0,
942.563,3.899348,0.59908,-7.898451,264.4885,0.6907198,54.89344,1.47E-08,-44.69815,8.997447,0,
942.625,3.099462,1.249502,-7.898451,264.4885,0.9225129,54.89344,1.47E-08,-44.80036,8.838886,0,
942.688,3.749039,1.748997,-8.098344,264.4885,1.038474,54.6632,1.47E-08,-44.95981,8.842115,1,#5 Event Marker 
942.75,4.298913,2.149312,-8.098344,264.4885,1.010696,54.20272,1.47E-08,-45.16995,9.075411,0,
942.813,4.599531,1.499609,-8.098344,264.4885,0.8693212,54.20272,1.47E-08,-45.41565,9.554428,0,
942.875,4.849542,0.4991809,-8.198291,264.4885,0.6144236,54.20272,1.47E-08,-45.67269,10.27464,0,
942.938,4.249062,-0.3481643,-8.098344,264.4885,0.2660582,54.20272,1.47E-08,-45.92366,11.13696,0,
943,4.249062,-1.048176,-8.198291,264.4885,-0.1079058,54.20272,1.47E-08,-46.17072,12.07324,0,
943.063,4.949245,-1.398182,-7.74815,264.4885,-0.4514236,54.20272,1.47E-08,-46.40492,13.01481,0,
943.125,5.54897,-2.148503,-7.44831,264.4885,-0.7365482,54.20272,1.47E-08,-46.59842,13.91997,0,
943.188,5.449268,-2.148503,-7.398718,264.4885,-0.9233021,54.20272,1.47E-08,-46.74821,14.73513,0,
943.25,5.649428,-3.298421,-7.248417,264.4885,-0.9997579,54.20272,1.47E-08,-46.85096,15.43035,0,
943.313,6.048993,-3.798635,-7.498665,264.4885,-0.9638586,54.20272,1.47E-08,-46.90704,15.92562,0,
943.375,5.74913,-2.648717,-7.498665,264.4885,-0.8176618,54.20272,1.47E-08,-46.92264,16.22588,0,
943.438,4.798936,-1.898396,-7.74815,264.4885,-0.5752157,54.20272,1.47E-08,-46.89548,16.36199,0,
943.5,4.048901,-1.598699,-8.098344,262.9761,-0.2566166,54.20272,1.47E-08,-46.84745,16.41165,0,
943.563,4.19921,-0.6981704,-7.848096,262.9761,0.1140462,54.20272,1.47E-08,-46.81461,16.43404,0,
943.625,4.249062,-0.04846713,-7.598611,262.9761,0.4645825,54.20272,1.47E-08,-46.78448,16.48041,0,
943.688,4.19921,0.1491749,-7.548257,262.9761,0.7427806,54.20272,1.47E-08,-46.75105,16.61062,0,
943.75,3.949199,0.348973,-8.198291,262.9761,0.9364459,54.20272,1.47E-08,-46.72837,16.85152,0,
943.813,4.19921,0.59908,-8.248646,262.9761,1.005346,54.13604,1.47E-08,-46.73846,17.25849,1,#5 Event Marker 
943.875,5.149405,1.299092,-7.898451,262.9761,0.9412443,54.0027,1.47E-08,-46.7774,17.83647,0,
943.938,4.849542,0.2490739,-8.04799,262.9761,0.7759789,54.0027,1.47E-08,-46.81137,18.60757,0,
944,4.499073,-0.3481643,-8.148699,262.9761,0.5093607,54.0027,1.47E-08,-46.83588,19.53084,0,
944.063,3.949199,-1.348592,-8.198291,262.9761,0.1651409,54.0027,1.47E-08,-46.85164,20.54139,0,
944.125,4.449222,-1.948705,-7.998398,262.9761,-0.1768844,54.0027,1.47E-08,-46.86908,21.5642,0,
944.188,4.798936,-1.848806,-7.648203,262.9761,-0.47695,54.0027,1.47E-08,-46.87662,22.54769,0,
944.25,5.199256,-3.048314,-7.298009,262.9761,-0.7273769,54.0027,1.47E-08,-46.83821,23.46513,0,
944.313,5.499119,-3.898534,-7.198062,262.9761,-0.8764377,54.0027,1.47E-08,-46.76914,24.22628,0,
944.375,5.94929,-5.09876,-7.248417,262.9761,-0.8883424,54.0027,1.47E-08,-46.66675,24.79213,0,
944.438,5.649428,-3.998433,-7.44831,262.9761,-0.8013372,54.0027,1.47E-08,-46.5299,25.10478,0,
944.5,4.899393,-3.298421,-7.548257,262.4863,-0.6355953,54.0027,1.47E-08,-46.36766,25.21844,0,
944.563,3.849496,-2.598409,-7.798505,262.4863,-0.3852712,54.0027,1.47E-08,-46.19206,25.18264,0,
944.625,3.699187,-1.348592,-7.848096,262.4863,-0.07654209,54.0027,1.47E-08,-46.03875,25.05145,0,
944.688,4.449222,-1.348592,-7.648203,262.4863,0.1943883,54.0027,1.47E-08,-45.91508,24.90836,0,
944.75,3.899348,-1.398182,-7.848096,262.4863,0.4233755,54.0027,1.47E-08,-45.80116,24.78374,0,
944.813,3.749039,-0.04846713,-7.998398,262.4863,0.6102005,54.0027,1.47E-08,-45.7176,24.68831,0,
944.875,4.19921,-0.3984732,-8.148699,262.4863,0.734737,54.0027,1.47E-08,-45.67161,24.73236,0,
944.938,4.499073,1.349401,-8.098344,262.4863,0.7549068,53.9227,1.47E-08,-45.65773,24.91543,1,#5 Event Marker 
945,4.749084,0.5494898,-7.948043,262.4863,0.7066878,53.76269,1.47E-08,-45.66804,25.30155,0,
945.063,4.749084,-0.6981704,-8.148699,262.4863,0.5720757,53.76269,1.47E-08,-45.68265,25.84318,0,
945.125,3.949199,-1.098485,-7.998398,262.4863,0.3510975,53.76269,1.47E-08,-45.68467,26.49815,0,
945.188,4.099508,-2.148503,-8.148699,262.4863,0.05375789,53.76269,1.47E-08,-45.70977,27.20307,0,
945.25,4.399371,-2.448201,-7.798505,262.4863,-0.235932,53.76269,1.47E-08,-45.75355,27.89226,0,
945.313,4.899393,-3.148213,-7.498665,262.4863,-0.4939719,53.76269,1.47E-08,-45.79806,28.53105,0,
945.375,4.949245,-2.948415,-7.348363,262.4863,-0.680368,53.76269,1.47E-08,-45.82482,29.06149,0,
945.438,5.199256,-3.948124,-7.248417,262.4863,-0.7870339,53.76269,1.47E-08,-45.83052,29.47727,0,
945.5,5.699279,-4.448338,-7.348363,261.478,-0.7918415,53.76269,1.47E-08,-45.82693,29.71293,0,
945.563,5.34881,-3.998433,-7.598611,261.478,-0.7146021,53.76269,1.47E-08,-45.79486,29.7717,0,
945.625,4.749084,-3.198522,-7.44831,261.478,-0.5510878,53.76269,1.47E-08,-45.7438,29.65868,0,
945.688,4.099508,-2.748616,-7.698558,261.478,-0.3210707,53.76269,1.47E-08,-45.6821,29.4299,0,
945.75,3.548878,-2.198812,-7.948043,261.478,-0.04033942,53.76269,1.47E-08,-45.63736,29.12715,0,
945.813,4.548924,-1.248693,-7.74815,261.478,0.2473146,53.76269,1.47E-08,-45.629,28.79366,0,
945.875,4.099508,-1.648289,-7.74815,261.478,0.498042,53.76269,1.47E-08,-45.62535,28.51959,0,
945.938,3.749039,-0.8483783,-8.04799,261.478,0.6740141,53.76269,1.47E-08,-45.64052,28.32446,0,
946,4.149359,0.000404349,-8.198291,261.478,0.7754511,53.76269,1.47E-08,-45.69626,28.27624,0,
946.063,4.399371,0.1491749,-8.098344,261.478,0.7905771,54.00277,1.47E-08,-45.78457,28.40705,1,#5 Event Marker 
946.125,4.999096,-0.04846713,-8.04799,261.478,0.7056469,54.48292,1.47E-08,-45.88468,28.70626,0,
946.188,4.599531,-0.7987881,-8.098344,261.478,0.538956,54.48292,1.47E-08,-45.96497,29.17297,0,
946.25,4.298913,-1.398182,-7.998398,261.478,0.3187436,54.48292,1.47E-08,-46.04447,29.75108,0,
946.313,4.599531,-1.898396,-8.098344,261.478,0.0452458,54.48292,1.47E-08,-46.14669,30.39811,0,
946.375,4.749084,-2.798207,-7.798505,261.478,-0.2413069,54.48292,1.47E-08,-46.24401,31.073,0,
946.438,4.899393,-2.898824,-7.44831,261.478,-0.4687416,54.48292,1.47E-08,-46.32266,31.68484,0,
946.5,4.849542,-3.39832,-7.248417,260.9882,-0.628916,54.48292,1.47E-08,-46.38042,32.21823,0,
946.563,5.098798,-3.748326,-7.14847,260.9882,-0.7196319,54.48292,1.47E-08,-46.42359,32.61805,0,
946.625,4.949245,-4.748754,-7.498665,260.9882,-0.7127366,54.48292,1.47E-08,-46.45418,32.85773,0,
946.688,5.499119,-3.648427,-7.548257,260.9882,-0.6161054,54.48292,1.47E-08,-46.48556,32.91142,0,
946.75,4.749084,-3.298421,-7.498665,260.9882,-0.4575746,54.48292,1.47E-08,-46.48829,32.83607,0,
946.813,4.249062,-2.698308,-7.598611,260.9882,-0.2410144,54.48292,1.47E-08,-46.48339,32.64524,0,
946.875,4.449222,-1.998295,-7.648203,260.9882,0.01762099,54.48292,1.47E-08,-46.48698,32.40544,0,
946.938,4.399371,-1.698598,-7.848096,260.9882,0.2623829,54.48292,1.47E-08,-46.49325,32.18905,0,
947,4.149359,-1.348592,-7.698558,260.9882,0.4693105,54.48292,1.47E-08,-46.5034,32.02184,0,
947.063,3.749039,-1.4988,-7.998398,260.9882,0.6223445,54.48292,1.47E-08,-46.52618,31.96376,0,
947.125,4.19921,-0.1483662,-8.098344,260.9882,0.6994513,54.18876,1.47E-08,-46.58657,32.02898,1,#5 Event Marker 
947.188,4.699233,-0.09877601,-7.798505,260.9882,0.676598,53.60044,1.47E-08,-46.67158,32.26802,0,
947.25,4.899393,-0.3481643,-7.948043,260.9882,0.5797014,53.60044,1.47E-08,-46.75637,32.67883,0,
947.313,4.599531,-1.098485,-7.998398,260.9882,0.4007008,53.60044,1.47E-08,-46.83039,33.25583,0,
947.375,4.449222,-2.048604,-7.848096,260.9882,0.1475098,53.60044,1.47E-08,-46.89967,33.93926,0,
947.438,4.499073,-2.848516,-7.848096,260.9882,-0.1360201,53.60044,1.47E-08,-46.98534,34.65684,0,
947.5,5.048947,-2.898824,-7.548257,259.9799,-0.3860571,53.60044,1.47E-08,-47.06904,35.37499,0,
947.563,5.249107,-3.648427,-7.248417,259.9799,-0.5987633,53.60044,1.47E-08,-47.11639,36.04681,0,
947.625,4.749084,-3.598118,-7.048524,259.9799,-0.7344192,53.60044,1.47E-08,-47.13639,36.60963,0,
947.688,5.048947,-4.748754,-7.048524,259.9799,-0.7652374,53.60044,1.47E-08,-47.13281,37.0636,0,
947.75,5.848833,-4.998142,-7.198062,259.9799,-0.7034223,53.60044,1.47E-08,-47.11955,37.34176,0,
947.813,5.798981,-4.24854,-7.098116,259.9799,-0.5671915,53.60044,1.47E-08,-47.08119,37.44253,0,
947.875,4.649382,-3.39832,-7.348363,259.9799,-0.354782,53.60044,1.47E-08,-47.00769,37.41218,0,
947.938,4.149359,-2.698308,-7.648203,259.9799,-0.08639826,53.60044,1.47E-08,-46.92824,37.2967,0,
948,4.149359,-2.098195,-7.698558,259.9799,0.1817039,53.60044,1.47E-08,-46.85904,37.17069,0,
948.063,4.298913,-2.448201,-7.74815,259.9799,0.4292543,53.60044,1.47E-08,-46.80118,37.08127,0,
948.125,4.298913,-1.148794,-7.74815,259.9799,0.627994,53.60044,1.47E-08,-46.74651,37.0252,0,
948.188,4.349519,-0.6485802,-7.998398,259.9799,0.7696687,53.60044,1.47E-08,-46.69693,37.08239,0,
948.25,4.399371,-0.5486811,-7.898451,259.9799,0.8320378,54.49316,1.47E-08,-46.64784,37.29971,1,#5 Event Marker 
948.313,4.798936,0.4991809,-7.898451,259.9799,0.802913,56.27858,1.47E-08,-46.61217,37.65103,0,
948.375,4.649382,-0.8483783,-7.798505,259.9799,0.6841176,56.27858,1.47E-08,-46.57031,38.19008,0,
948.438,4.548924,-1.998295,-8.04799,259.9799,0.4874555,56.27858,1.47E-08,-46.51693,38.85465,0,
948.5,4.19921,-2.548818,-7.848096,259.4758,0.2167385,56.27858,1.47E-08,-46.46781,39.59499,0,
948.563,4.599531,-3.548528,-7.598611,259.4758,-0.08418457,56.27858,1.47E-08,-46.43767,40.35405,0,
948.625,4.999096,-3.798635,-7.44831,259.4758,-0.335517,56.27858,1.47E-08,-46.40461,41.07467,0,
948.688,5.149405,-3.748326,-7.098116,259.4758,-0.5214266,56.27858,1.47E-08,-46.33734,41.71462,0,
948.75,4.999096,-4.398748,-6.798276,259.4758,-0.6359927,56.27858,1.47E-08,-46.23536,42.23716,0,
948.813,5.499119,-5.14835,-6.998169,259.4758,-0.6512748,56.27858,1.47E-08,-46.11708,42.59148,0,
948.875,5.798981,-4.598546,-7.198062,259.4758,-0.5833414,56.27858,1.47E-08,-45.97803,42.74887,0,
948.938,5.499119,-4.148641,-7.048524,259.4758,-0.4641708,56.27858,1.47E-08,-45.80783,42.72496,0,
949,4.599531,-3.948124,-7.498665,259.4758,-0.3017665,56.27858,1.47E-08,-45.61205,42.54672,0,
949.063,3.79889,-3.048314,-7.698558,259.4758,-0.10218,56.27858,1.47E-08,-45.41631,42.2648,0,
949.125,4.249062,-2.698308,-7.498665,259.4758,0.07856846,56.27858,1.47E-08,-45.25859,41.93412,0,
949.188,3.649336,-2.898824,-7.648203,259.4758,0.2285178,56.27858,1.47E-08,-45.10543,41.60645,0,
949.25,3.949199,-1.998295,-7.948043,259.4758,0.3236384,56.27858,1.47E-08,-44.97232,41.2944,0,
949.313,4.249062,-1.54839,-7.848096,259.4758,0.3640143,55.16096,1.47E-08,-44.85812,41.06589,1,#5 Event Marker 
949.375,4.349519,-1.648289,-7.948043,259.4758,0.3498043,52.92574,1.47E-08,-44.76357,40.94397,0,
949.438,4.399371,-1.448491,-7.998398,259.4758,0.2931526,52.92574,1.47E-08,-44.69433,40.92433,0,
949.5,4.449222,-2.248402,-7.898451,258.4818,0.1902252,52.92574,1.47E-08,-44.63249,40.99922,0,
949.563,4.449222,-2.948415,-7.848096,258.4818,0.06321053,52.92574,1.47E-08,-44.57246,41.13324,0,
949.625,4.048901,-2.898824,-7.848096,258.4818,-0.08776468,52.92574,1.47E-08,-44.51846,41.28283,0,
949.688,4.449222,-3.598118,-7.848096,258.4818,-0.2586169,52.92574,1.47E-08,-44.47667,41.43173,0,
949.75,4.499073,-3.648427,-7.648203,258.4818,-0.4171987,52.92574,1.47E-08,-44.42897,41.52229,0,
949.813,4.699233,-3.34873,-7.348363,258.4818,-0.5434133,52.92574,1.47E-08,-44.36385,41.51452,0,
949.875,4.749084,-4.048742,-7.198062,258.4818,-0.6290688,52.92574,1.47E-08,-44.27555,41.41063,0,
949.938,4.699233,-4.598546,-7.14847,258.4818,-0.6499523,52.92574,1.47E-08,-44.17031,41.14369,0,
950,5.199256,-5.248249,-7.398718,258.4818,-0.599842,52.92574,1.47E-08,-44.0484,40.70459,0,
