Seconds,AccX,AccY,AccZ,Depth,ProcessedAccY,Stroke Rate,Glide Controller,Stroke Detected,Comment
123.313,5.449268,-0.7484792,-6.948577,0.007202258,-0.1275901,34.59381,1.47E-08,0,
123.375,5.298959,-1.048176,-7.398718,0.007202258,-0.01283332,34.59381,1.47E-08,0,
123.438,5.048947,-0.6981704,-7.298009,0.007202258,0.07991524,34.59381,1.47E-08,0,
123.5,4.749084,-0.1483662,-7.548257,0.4825513,0.1648168,34.59381,1.47E-08,0,
123.563,4.19921,0.4991809,-7.798505,0.4825513,0.2380153,34.59381,1.47E-08,0,
123.625,4.099508,0.1994838,-8.148699,0.4825513,0.3037069,34.59381,1.47E-08,0,
123.688,3.949199,-0.09877601,-8.298238,0.4825513,0.3580365,34.59381,1.47E-08,0,
123.75,3.749039,-0.5982713,-8.498131,0.4825513,0.4051725,34.59381,1.47E-08,0,
123.813,3.899348,-0.1483662,-8.598077,0.4825513,0.4113657,28.53111,1.47E-08,1,#5 Event Marker 
123.875,3.849496,-0.7987881,-9.048219,0.4825513,0.3788021,16.4057,1.47E-08,0,
123.938,4.249062,-1.248693,-9.348058,0.4825513,0.3196176,16.4057,1.47E-08,0,
124,4.048901,-0.6485802,-9.098573,0.4825513,0.2559945,16.4057,1.47E-08,0,
124.063,4.349519,-0.1986751,-8.598077,0.4825513,0.1920935,16.4057,1.47E-08,0,
124.125,4.499073,-0.3481643,-8.448539,0.4825513,0.1519499,16.4057,1.47E-08,0,
124.188,4.749084,-0.7484792,-8.398184,0.4825513,0.1376564,16.4057,1.47E-08,0,
124.25,5.098798,-0.9482773,-8.398184,0.4825513,0.1392984,16.4057,1.47E-08,0,
124.313,5.098798,-1.098485,-8.448539,0.4825513,0.1428917,16.4057,1.47E-08,0,
124.375,5.249107,-1.198384,-8.198291,0.4825513,0.1464722,16.4057,1.47E-08,0,
124.438,5.598821,-0.7987881,-7.998398,0.4825513,0.1460787,16.4057,1.47E-08,0,
124.5,5.699279,-0.6485802,-8.04799,0.007202258,0.1437099,16.4057,1.47E-08,0,
124.563,5.449268,-0.6485802,-8.098344,0.007202258,0.1453305,16.4057,1.47E-08,0,
124.625,5.298959,-0.9482773,-8.148699,0.007202258,0.1528764,16.4057,1.47E-08,0,
124.688,5.199256,-0.6485802,-8.348592,0.007202258,0.1581825,16.4057,1.47E-08,0,
124.75,5.399416,-1.198384,-8.398184,0.007202258,0.1611198,16.4057,1.47E-08,0,
124.813,5.34881,-0.8986872,-8.648432,0.007202258,0.1575465,16.4057,1.47E-08,0,
124.875,4.999096,-0.5486811,-8.848325,0.007202258,0.1452597,16.4057,1.47E-08,0,
124.938,4.749084,-0.9482773,-8.948272,0.007202258,0.120097,16.4057,1.47E-08,0,
125,4.449222,-1.348592,-8.797971,0.007202258,0.09392291,16.4057,1.47E-08,0,
125.063,4.349519,-1.448491,-8.698024,0.007202258,0.06651513,16.4057,1.47E-08,0,
125.125,4.548924,-1.4988,-8.797971,0.007202258,0.03958584,16.4057,1.47E-08,0,
125.188,5.298959,-1.448491,-8.598077,0.007202258,0.004943729,16.4057,1.47E-08,0,
125.25,6.299004,-1.148794,-7.74815,0.007202258,-0.02970558,16.4057,1.47E-08,0,
125.313,6.348856,-0.4487821,-7.698558,0.007202258,-0.06464568,16.4057,1.47E-08,0,
125.375,6.699325,-1.248693,-7.898451,0.007202258,-0.106132,16.4057,1.47E-08,0,
125.438,6.749176,-1.898396,-7.898451,0.007202258,-0.1603583,16.4057,1.47E-08,0,
125.5,5.94929,-2.348302,-7.998398,-0.4681468,-0.2136446,16.4057,1.47E-08,0,
125.563,5.54897,-2.198812,-7.74815,-0.4681468,-0.2702256,16.4057,1.47E-08,0,
125.625,4.798936,-2.39861,-7.348363,-0.4681468,-0.3343539,16.4057,1.47E-08,0,
125.688,4.749084,-2.298711,-6.998169,-0.4681468,-0.3942653,16.4057,1.47E-08,0,
125.75,4.999096,-1.748189,-7.098116,-0.4681468,-0.4322013,16.4057,1.47E-08,0,
125.813,5.499119,-1.598699,-7.248417,-0.4681468,-0.436316,16.4057,1.47E-08,0,
125.875,5.699279,-1.4988,-7.348363,-0.4681468,-0.4047939,16.4057,1.47E-08,0,
125.938,5.699279,-2.098195,-7.398718,-0.4681468,-0.3497568,16.4057,1.47E-08,0,
126,5.449268,-2.198812,-7.398718,-0.4681468,-0.277321,16.4057,1.47E-08,0,
126.063,5.699279,-2.598409,-7.348363,-0.4681468,-0.1956166,16.4057,1.47E-08,0,
126.125,5.699279,-2.39861,-7.398718,-0.4681468,-0.1367444,16.4057,1.47E-08,0,
126.188,5.649428,-2.498509,-7.14847,-0.4681468,-0.100753,16.4057,1.47E-08,0,
126.25,5.249107,-1.698598,-6.948577,-0.4681468,-0.06372439,16.4057,1.47E-08,0,
126.313,4.999096,-1.298283,-6.948577,-0.4681468,-0.02568552,16.4057,1.47E-08,0,
126.375,4.798936,-1.198384,-7.098116,-0.4681468,0.003409119,16.4057,1.47E-08,0,
126.438,4.849542,-1.4988,-7.44831,-0.4681468,0.03762616,16.4057,1.47E-08,0,
126.5,5.249107,-1.998295,-7.798505,0.007202258,0.07106384,16.4057,1.47E-08,0,
126.563,5.54897,-1.798497,-7.498665,0.007202258,0.09186932,16.4057,1.47E-08,0,
126.625,6.149451,-1.598699,-7.248417,0.007202258,0.1021918,16.4057,1.47E-08,0,
126.688,5.848833,-1.848806,-7.698558,0.007202258,0.1061692,16.4057,1.47E-08,0,
126.75,5.34881,-1.648289,-7.698558,0.007202258,0.1059785,16.4057,1.47E-08,0,
126.813,5.199256,-1.898396,-7.44831,0.007202258,0.1057939,16.4057,1.47E-08,0,
126.875,5.048947,-1.948705,-7.498665,0.007202258,0.1077967,16.4057,1.47E-08,0,
126.938,5.249107,-1.598699,-7.398718,0.007202258,0.1102289,16.4057,1.47E-08,0,
127,5.449268,-1.4988,-7.348363,0.007202258,0.119352,16.4057,1.47E-08,0,
127.063,5.74913,-1.448491,-7.598611,0.007202258,0.1414181,16.4057,1.47E-08,0,
127.125,5.94929,-1.348592,-7.598611,0.007202258,0.1767101,16.4057,1.47E-08,0,
127.188,5.899439,-1.54839,-7.648203,0.007202258,0.2215552,16.4057,1.47E-08,0,
127.25,5.598821,-1.54839,-7.648203,0.007202258,0.2742048,16.4057,1.47E-08,0,
127.313,5.54897,-0.9985862,-7.548257,0.007202258,0.3269362,16.4057,1.47E-08,0,
127.375,5.499119,-1.098485,-7.498665,0.007202258,0.3620153,16.4057,1.47E-08,0,
127.438,5.249107,-0.9985862,-7.798505,0.007202258,0.3776845,19.35478,1.47E-08,1,#5 Event Marker 
127.5,5.449268,-1.098485,-8.248646,-0.4681468,0.3701761,25.25294,1.47E-08,0,
127.563,5.598821,-0.9985862,-8.298238,-0.4681468,0.3417431,25.25294,1.47E-08,0,
127.625,5.499119,-0.5982713,-8.298238,-0.4681468,0.2966105,25.25294,1.47E-08,0,
127.688,5.798981,-1.148794,-8.348592,-0.4681468,0.2389872,25.25294,1.47E-08,0,
127.75,5.699279,-1.54839,-8.448539,-0.4681468,0.1730926,25.25294,1.47E-08,0,
127.813,5.249107,-1.298283,-8.398184,-0.4681468,0.1070737,25.25294,1.47E-08,0,
127.875,4.849542,-1.648289,-8.398184,-0.4681468,0.04108099,25.25294,1.47E-08,0,
127.938,4.899393,-1.598699,-8.448539,-0.4681468,-0.0267724,25.25294,1.47E-08,0,
128,5.149405,-1.54839,-8.598077,-0.4681468,-0.08437065,25.25294,1.47E-08,0,
128.063,5.298959,-1.448491,-8.498131,-0.4681468,-0.1336558,25.25294,1.47E-08,0,
128.125,5.199256,-1.248693,-8.298238,-0.4681468,-0.1745591,25.25294,1.47E-08,0,
128.188,5.34881,-1.148794,-7.998398,-0.4681468,-0.2110668,25.25294,1.47E-08,0,
128.25,5.199256,-1.448491,-7.998398,-0.4681468,-0.2411866,25.25294,1.47E-08,0,
128.313,5.54897,-1.648289,-7.948043,-0.4681468,-0.2709873,25.25294,1.47E-08,0,
128.375,5.499119,-1.798497,-7.798505,-0.4681468,-0.3005425,25.25294,1.47E-08,0,
128.438,5.399416,-1.598699,-7.848096,-0.4681468,-0.3319907,25.25294,1.47E-08,0,
128.5,5.399416,-1.998295,-7.948043,-0.4681468,-0.3594439,25.25294,1.47E-08,0,
128.563,5.499119,-1.998295,-7.798505,-0.4681468,-0.3810316,25.25294,1.47E-08,0,
128.625,5.649428,-1.748189,-7.648203,-0.4681468,-0.3949092,25.25294,1.47E-08,0,
128.688,5.499119,-1.898396,-7.74815,-0.4681468,-0.3972378,25.25294,1.47E-08,0,
128.75,5.74913,-1.848806,-7.648203,-0.4681468,-0.3842013,25.25294,1.47E-08,0,
128.813,5.499119,-2.048604,-7.548257,-0.4681468,-0.3560593,25.25294,1.47E-08,0,
128.875,5.34881,-1.698598,-7.598611,-0.4681468,-0.3130844,25.25294,1.47E-08,0,
128.938,5.34881,-1.648289,-7.598611,-0.4681468,-0.2595253,25.25294,1.47E-08,0,
129,5.098798,-1.898396,-7.648203,-0.4681468,-0.2037106,25.25294,1.47E-08,0,
129.063,5.149405,-2.098195,-7.598611,-0.4681468,-0.1499188,25.25294,1.47E-08,0,
129.125,5.199256,-1.698598,-7.498665,-0.4681468,-0.09239115,25.25294,1.47E-08,0,
129.188,5.399416,-1.598699,-7.298009,-0.4681468,-0.03339763,25.25294,1.47E-08,0,
129.25,5.699279,-1.248693,-7.298009,-0.4681468,0.03278078,25.25294,1.47E-08,0,
129.313,5.699279,-1.648289,-7.44831,-0.4681468,0.1099113,25.25294,1.47E-08,0,
129.375,5.598821,-1.648289,-7.548257,-0.4681468,0.1917564,25.25294,1.47E-08,0,
129.438,5.74913,-1.398182,-7.648203,-0.4681468,0.2619933,25.25294,1.47E-08,0,
129.5,5.199256,-1.148794,-7.848096,-0.4681468,0.3263757,25.25294,1.47E-08,0,
129.563,5.048947,-1.348592,-7.648203,-0.4681468,0.3806816,25.25294,1.47E-08,0,
129.625,4.999096,-1.048176,-7.698558,-0.4681468,0.4246764,25.25294,1.47E-08,0,
129.688,3.699187,-0.9482773,-8.648432,-0.4681468,0.4681328,25.25294,1.47E-08,0,
129.75,4.599531,-0.5486811,-8.398184,-0.4681468,0.5069303,25.25294,1.47E-08,0,
129.813,4.399371,-0.7987881,-8.04799,-0.4681468,0.5269433,23.82024,1.47E-08,1,#5 Event Marker 
129.875,4.798936,-1.348592,-7.998398,-0.4681468,0.5180118,20.95483,1.47E-08,0,
129.938,4.849542,-1.4988,-8.598077,-0.4681468,0.4660569,20.95483,1.47E-08,0,
130,4.449222,-1.348592,-8.948272,-0.4681468,0.3650207,20.95483,1.47E-08,0,
130.063,4.749084,-0.5486811,-8.298238,-0.4681468,0.2388633,20.95483,1.47E-08,0,
130.125,4.899393,-0.8986872,-8.148699,-0.4681468,0.0955441,20.95483,1.47E-08,0,
130.188,5.048947,-1.898396,-8.098344,-0.4681468,-0.04889638,20.95483,1.47E-08,0,
130.25,5.399416,-2.948415,-7.948043,-0.4681468,-0.1664171,20.95483,1.47E-08,0,
130.313,5.899439,-2.798207,-8.04799,-0.4681468,-0.2509557,20.95483,1.47E-08,0,
130.375,6.098844,-2.048604,-7.848096,-0.4681468,-0.3003999,20.95483,1.47E-08,0,
130.438,5.899439,-2.148503,-7.698558,-0.4681468,-0.3065701,20.95483,1.47E-08,0,
130.5,5.74913,-1.848806,-7.248417,-0.4681468,-0.2733093,20.95483,1.47E-08,0,
130.563,5.699279,-1.898396,-6.948577,-0.4681468,-0.2144251,20.95483,1.47E-08,0,
130.625,5.54897,-1.4988,-6.898222,-0.4681468,-0.1336534,20.95483,1.47E-08,0,
130.688,5.798981,-1.048176,-7.14847,-0.4681468,-0.05875978,20.95483,1.47E-08,0,
130.75,5.899439,-0.9482773,-7.398718,-0.4681468,0.000482144,20.95483,1.47E-08,0,
130.813,5.649428,-1.298283,-7.798505,-0.4681468,0.0403899,20.95483,1.47E-08,0,
130.875,5.54897,-0.6981704,-8.098344,-0.4681468,0.05725827,20.95483,1.47E-08,0,
130.938,5.598821,-0.7987881,-8.148699,-0.4681468,0.04936687,20.95483,1.47E-08,0,
131,5.199256,-0.8986872,-8.04799,-0.4681468,0.03104318,20.95483,1.47E-08,0,
131.063,4.849542,-1.248693,-7.998398,-0.4681468,-0.001378296,20.95483,1.47E-08,0,
131.125,4.548924,-1.398182,-8.448539,-0.4681468,-0.04558888,20.95483,1.47E-08,0,
131.188,4.699233,-1.198384,-8.698024,-0.4681468,-0.09320578,20.95483,1.47E-08,0,
131.25,4.499073,-1.398182,-8.698024,-0.4681468,-0.1418715,20.95483,1.47E-08,0,
131.313,4.399371,-1.048176,-8.548486,-0.4681468,-0.191239,20.95483,1.47E-08,0,
131.375,4.499073,-0.9985862,-8.298238,-0.4681468,-0.2349578,20.95483,1.47E-08,0,
131.438,5.199256,-1.148794,-8.398184,-0.4681468,-0.2726853,20.95483,1.47E-08,0,
131.5,5.34881,-1.198384,-8.448539,-0.4681468,-0.3081493,20.95483,1.47E-08,0,
131.563,5.54897,-0.8483783,-8.198291,-0.4681468,-0.3350759,20.95483,1.47E-08,0,
131.625,5.649428,-0.9985862,-8.198291,-0.4681468,-0.3472201,20.95483,1.47E-08,0,
131.688,5.249107,-1.148794,-8.298238,-0.4681468,-0.3263951,20.95483,1.47E-08,0,
131.75,4.849542,-1.898396,-8.04799,-0.4681468,-0.2724123,20.95483,1.47E-08,0,
131.813,5.048947,-2.348302,-7.74815,-0.4681468,-0.1850885,20.95483,1.47E-08,0,
131.875,5.499119,-1.54839,-7.298009,-0.4681468,-0.0762767,20.95483,1.47E-08,0,
131.938,5.249107,0.04927583,-6.998169,-0.4681468,0.04214223,20.95483,6.83E-05,0,
132,5.34881,0.949086,-7.248417,-0.4681468,0.134316,20.95483,0.00020491,0,
132.063,4.949245,0.8994959,-7.44831,-0.4681468,0.2002858,20.95483,0.000409805,0,
132.125,5.149405,1.099294,-7.298009,-0.4681468,0.2400363,20.95483,0.000682998,0,
132.188,5.399416,0.348973,-7.348363,-0.4681468,0.2595058,20.95483,0.001024526,0,
132.25,5.34881,-0.3984732,-7.548257,-0.4681468,0.2645425,20.95483,0.001434317,0,
132.313,5.298959,-1.148794,-7.398718,-0.4681468,0.2729642,20.95483,0.001912442,0,
132.375,5.249107,-1.54839,-7.398718,-0.4681468,0.280593,20.95483,0.002458865,0,
132.438,5.399416,-1.54839,-7.798505,-0.4681468,0.2872222,20.95483,0.00307355,0,
132.5,5.34881,-1.348592,-7.548257,0.007202258,0.2926241,20.95483,0.00375657,0,
132.563,5.048947,-1.198384,-7.648203,0.007202258,0.2966285,20.95483,0.004507888,0,
132.625,5.298959,0.000404349,-7.848096,0.007202258,0.2989439,20.95483,0.005327505,0,
132.688,5.048947,0.000404349,-7.698558,0.007202258,0.3072233,25.80242,0.00621542,1,#5 Event Marker 
132.75,4.849542,0.1491749,-8.248646,0.007202258,0.2990837,35.49762,0.007171634,0,
132.813,4.649382,-0.09877601,-8.598077,0.007202258,0.2700012,35.49762,0.008196145,0,
132.875,4.599531,-0.04846713,-8.848325,0.007202258,0.2174651,35.49762,0.009288992,0,
132.938,4.399371,-0.4983722,-9.148165,0.007202258,0.138958,35.49762,0.0104501,0,
133,4.048901,-1.148794,-9.648661,0.007202258,0.02598077,35.49762,0.01167954,0,
133.063,4.298913,-1.348592,-9.748608,0.007202258,-0.07995634,35.49762,0.01297725,0,
133.125,4.399371,-1.048176,-9.648661,0.007202258,-0.1731689,35.49762,0.01434329,0,
133.188,4.649382,-1.198384,-9.698253,0.007202258,-0.250137,35.49762,0.01577763,0,
133.25,4.749084,-1.448491,-9.648661,0.007202258,-0.3072868,35.49762,0.01728023,0,
133.313,4.949245,-1.398182,-9.248112,0.007202258,-0.3370941,35.49762,0.01885116,0,
133.375,5.649428,-1.998295,-9.398413,0.007202258,-0.356122,35.49762,0.0204904,0,
133.438,5.899439,-1.798497,-9.148165,0.007202258,-0.3589632,35.49762,0.02219793,0,
133.5,5.74913,-1.248693,-8.548486,-0.4681468,-0.3460994,35.49762,0.02397376,0,
133.563,6.499165,-1.598699,-7.948043,-0.4681468,-0.3120262,35.49762,0.02581792,0,
133.625,6.348856,-2.148503,-7.998398,-0.4681468,-0.2571542,35.49762,0.02773035,0,
133.688,6.149451,-1.848806,-8.04799,-0.4681468,-0.185699,35.49762,0.02971108,0,
133.75,5.798981,-1.198384,-7.848096,-0.4681468,-0.1099033,35.49762,0.03176014,0,
133.813,5.598821,-0.9985862,-7.698558,-0.4681468,-0.03198722,35.49762,0.03387746,0,
133.875,5.449268,-0.8483783,-7.498665,-0.4681468,0.03389988,35.49762,0.03606311,0,
133.938,5.598821,-0.6981704,-7.548257,-0.4681468,0.07956621,35.49762,0.03831707,0,
134,5.649428,-0.4983722,-7.74815,-0.4681468,0.1107903,35.49762,0.04063929,0,
134.063,5.848833,-0.4487821,-7.648203,-0.4681468,0.1314587,35.49762,0.04302984,0,
134.125,5.699279,-0.7484792,-7.698558,-0.4681468,0.1435378,35.49762,0.04548869,0,
134.188,5.34881,-0.8986872,-7.548257,-0.4681468,0.1530159,35.49762,0.04801584,0,
134.25,4.949245,-0.6981704,-7.44831,-0.4681468,0.1661072,35.49762,0.05061128,0,
134.313,4.899393,-0.7987881,-7.548257,-0.4681468,0.173053,35.49762,0.05327507,0,
134.375,4.849542,-0.3481643,-7.298009,-0.4681468,0.1761469,31.71937,0.05600711,1,#5 Event Marker 
134.438,4.798936,-0.2482652,-7.248417,-0.4681468,0.1735984,24.16288,0.05880745,0,
134.5,5.048947,-0.2985741,-6.998169,0.007202258,0.1638272,24.16288,0.06167613,0,
134.563,5.199256,0.04927583,-7.048524,0.007202258,0.1432058,24.16288,0.06461307,0,
134.625,5.048947,-0.1483662,-7.048524,0.007202258,0.1122204,24.16288,0.06761834,0,
134.688,5.048947,-0.04846713,-7.098116,0.007202258,0.0654035,24.16288,0.07069188,0,
134.75,5.098798,0.04927583,-7.198062,0.007202258,0.005558614,24.16288,0.07383375,0,
134.813,5.249107,0.4495908,-7.298009,0.007202258,-0.054677,24.16288,0.07704391,0,
134.875,5.199256,0.849187,-6.948577,0.007202258,-0.09665592,24.16288,0.08032238,0,
134.938,5.199256,1.149603,-6.448081,0.007202258,-0.1077128,24.16288,0.08366915,0,
135,4.849542,0.1994838,-6.648737,0.007202258,-0.08313646,24.16288,0.08708421,0,
135.063,4.349519,-0.3481643,-7.848096,0.007202258,-0.04224425,24.16288,0.09056757,0,
135.125,4.499073,-1.4988,-8.248646,0.007202258,0.007755027,24.16288,0.09411923,0,
135.188,3.899348,-0.04846713,-7.898451,0.007202258,0.04777166,24.16288,0.09773923,0,
135.25,3.949199,1.649098,-7.948043,0.007202258,0.07467966,24.16288,0.1014275,0,
135.313,4.499073,2.899633,-8.098344,0.007202258,0.08931865,24.16288,0.1051841,0,
135.375,4.349519,3.049122,-7.998398,0.007202258,0.1104339,24.16288,0.1090089,0,
135.438,3.899348,1.699407,-8.498131,0.007202258,0.1247432,24.16288,0.1129021,0,
135.5,4.249062,1.048985,-8.948272,0.007202258,0.1228247,24.16288,0.1168636,0,
135.563,4.649382,0.6989791,-8.998627,0.007202258,0.07931827,24.16288,0.1208934,0,
135.625,4.798936,0.7492879,-8.998627,0.007202258,-0.007083545,24.16288,0.1249915,0,
135.688,4.899393,1.349401,-8.797971,0.007202258,-0.1176786,24.16288,0.1291579,0,
135.75,5.34881,1.849615,-8.748379,0.007202258,-0.2337952,24.16288,0.1333925,0,
135.813,5.149405,1.649098,-8.848325,0.007202258,-0.3387345,24.16288,0.1376955,0,
135.875,4.899393,1.299092,-8.698024,0.007202258,-0.3999497,24.16288,0.1420668,0,
135.938,5.449268,0.949086,-8.448539,0.007202258,-0.4131263,24.16288,0.1464381,0,
136,5.598821,1.349401,-8.298238,0.007202258,-0.4080237,24.16288,0.1508094,0,
136.063,5.449268,0.9993949,-8.448539,0.007202258,-0.3884932,24.16288,0.1551807,0,
136.125,5.298959,0.7995968,-8.398184,0.007202258,-0.354501,24.16288,0.1595519,0,
136.188,5.048947,0.849187,-8.398184,0.007202258,-0.3159655,24.16288,0.1639232,0,
136.25,5.149405,1.149603,-8.248646,0.007202258,-0.2747652,24.16288,0.1682945,0,
136.313,4.949245,1.398991,-8.098344,0.007202258,-0.2108467,24.16288,0.1726658,0,
136.375,5.149405,1.549199,-8.04799,0.007202258,-0.1302152,24.16288,0.1770371,0,
136.438,5.249107,1.4493,-8.198291,0.007202258,-0.03696305,24.16288,0.1814084,0,
136.5,5.149405,1.599508,-8.148699,0.007202258,0.06456778,24.16288,0.1857797,0,
136.563,4.849542,0.949086,-8.098344,0.007202258,0.1718996,24.16288,0.190151,0,
136.625,4.749084,1.748997,-8.04799,0.007202258,0.272474,24.16288,0.1945222,0,
136.688,4.649382,1.799306,-8.198291,0.007202258,0.3656699,24.16288,0.1988935,0,
136.75,4.599531,1.398991,-8.348592,0.007202258,0.444879,24.16288,0.2032648,0,
136.813,4.649382,1.349401,-8.298238,0.007202258,0.4914915,24.16288,0.2076361,0,
136.875,4.499073,1.949514,-8.348592,0.007202258,0.5009286,23.82763,0.2120074,1,#5 Event Marker 
136.938,4.798936,2.099003,-8.298238,0.007202258,0.4765034,23.15712,0.2163787,0,
137,4.849542,1.149603,-8.498131,0.007202258,0.4155018,23.15712,0.2207499,0,
137.063,5.149405,0.4991809,-8.648432,0.007202258,0.3310213,23.15712,0.2251212,0,
137.125,5.34881,0.2490739,-8.998627,0.007202258,0.2622955,23.15712,0.2294925,0,
137.188,5.399416,0.2993828,-8.998627,0.007202258,0.2223647,23.15712,0.2338638,0,
137.25,4.899393,0.09958471,-8.998627,0.007202258,0.2083402,23.15712,0.2382351,0,
137.313,4.949245,0.04927583,-9.148165,0.007202258,0.2273011,23.15712,0.2426064,0,
137.375,4.849542,-0.1483662,-9.348058,0.007202258,0.2563886,23.15712,0.2469777,0,
137.438,4.849542,-0.2482652,-9.19852,0.007202258,0.2825435,23.15712,0.2513489,0,
137.5,4.999096,-0.1483662,-8.748379,-0.4681468,0.2909093,23.15712,0.2557202,0,
137.563,5.048947,-0.3481643,-8.598077,-0.4681468,0.2726256,23.15712,0.2600915,0,
137.625,4.798936,-0.7987881,-8.797971,-0.4681468,0.2268484,23.15712,0.2644628,0,
137.688,4.999096,-1.348592,-8.848325,-0.4681468,0.1808528,23.15712,0.2688341,0,
137.75,5.098798,-1.398182,-8.448539,-0.4681468,0.09999228,23.15712,0.2732054,0,
137.813,5.649428,-0.8483783,-8.04799,-0.4681468,-0.01033974,23.15712,0.2775767,0,
137.875,5.848833,-0.9985862,-8.098344,-0.4681468,-0.1307318,23.15712,0.2819479,0,
137.938,5.54897,-1.54839,-8.298238,-0.4681468,-0.2657646,23.15712,0.2863192,0,
138,5.499119,-2.298711,-8.248646,-0.4681468,-0.4220055,23.15712,0.2906905,0,
138.063,5.149405,-2.448201,-8.198291,-0.4681468,-0.5419189,23.15712,0.2950618,0,
138.125,5.048947,-2.898824,-8.448539,-0.4681468,-0.6219605,23.15712,0.2994331,0,
138.188,4.499073,-2.548818,-8.198291,-0.4681468,-0.6684636,23.15712,0.3038044,0,
138.25,4.649382,-2.698308,-7.898451,-0.4681468,-0.6735966,23.15712,0.3081757,0,
138.313,4.749084,-2.648717,-7.848096,-0.4681468,-0.6434187,23.15712,0.312547,0,
138.375,4.749084,-2.698308,-8.498131,-0.4681468,-0.6039313,23.15712,0.3169183,0,
138.438,5.449268,-3.448629,-8.698024,-0.4681468,-0.5510606,23.15712,0.3212895,0,
138.5,4.19921,-2.948415,-8.348592,-0.4681468,-0.4887645,23.15712,0.3256608,0,
138.563,4.449222,-2.298711,-8.198291,-0.4681468,-0.4229675,23.15712,0.3300321,0,
138.625,4.649382,-2.548818,-8.098344,-0.4681468,-0.3516175,23.15712,0.3344034,0,
138.688,5.798981,-3.198522,-7.74815,-0.4681468,-0.2765449,23.15712,0.3387747,0,
138.75,5.249107,-2.39861,-7.198062,-0.4681468,-0.2095355,23.15712,0.343146,0,
138.813,5.649428,-1.848806,-7.398718,-0.4681468,-0.144183,23.15712,0.3475173,0,
138.875,5.699279,-1.598699,-7.398718,-0.4681468,-0.07801422,23.15712,0.3518885,0,
138.938,5.449268,-2.148503,-7.198062,-0.4681468,-0.004440494,23.15712,0.3562598,0,
139,4.849542,-2.098195,-7.248417,-0.4681468,0.07307194,23.15712,0.3606311,0,
139.063,5.199256,-2.448201,-7.298009,-0.4681468,0.1630291,23.15712,0.3650024,0,
139.125,5.449268,-2.348302,-7.248417,-0.4681468,0.2559074,23.15712,0.3693737,0,
139.188,5.399416,-1.948705,-7.248417,-0.4681468,0.3521224,23.15712,0.373745,0,
139.25,4.949245,-1.4988,-7.598611,-0.4681468,0.4340985,23.15712,0.3781162,0,
139.313,4.899393,-1.298283,-7.898451,-0.4681468,0.5003183,23.15712,0.3824875,0,
139.375,5.249107,-1.348592,-7.948043,-0.4681468,0.541378,23.15712,0.3868588,0,
139.438,5.048947,-1.148794,-7.848096,-0.4681468,0.5618781,20.42832,0.3912301,1,#5 Event Marker 
139.5,4.849542,-0.6485802,-7.74815,0.007202258,0.5544728,14.97073,0.3954648,0,
139.563,5.298959,-0.6485802,-7.798505,0.007202258,0.5297316,14.97073,0.3995629,0,
139.625,5.499119,-0.4487821,-8.04799,0.007202258,0.4901417,14.97073,0.4035243,0,
139.688,5.598821,-0.9482773,-7.898451,0.007202258,0.436127,14.97073,0.4073492,0,
139.75,5.649428,-1.098485,-7.898451,0.007202258,0.3660199,14.97073,0.4110375,0,
139.813,5.54897,-1.4988,-7.948043,0.007202258,0.2861247,14.97073,0.4145892,0,
139.875,5.149405,-1.598699,-7.74815,0.007202258,0.1967594,14.97073,0.4180042,0,
139.938,4.949245,-1.298283,-7.498665,0.007202258,0.1022852,14.97073,0.4212827,0,
140,5.199256,-1.048176,-7.398718,0.007202258,0.01696746,14.97073,0.4244246,0,
140.063,5.598821,-1.148794,-7.298009,0.007202258,-0.05289856,14.97073,0.4274298,0,
140.125,5.899439,-1.348592,-7.098116,0.007202258,-0.1070905,14.97073,0.4302985,0,
140.188,5.899439,-1.598699,-7.198062,0.007202258,-0.1434158,14.97073,0.4330305,0,
140.25,5.649428,-1.348592,-7.14847,0.007202258,-0.1637722,14.97073,0.435626,0,
140.313,5.649428,-1.098485,-6.548028,0.007202258,-0.1780403,14.97073,0.4380848,0,
140.375,5.34881,-1.248693,-6.398489,0.007202258,-0.1921694,14.97073,0.4404071,0,
140.438,5.249107,-1.298283,-6.698329,0.007202258,-0.2041477,14.97073,0.4425927,0,
140.5,5.34881,-1.098485,-7.14847,-0.4681468,-0.2020116,14.97073,0.4446418,0,
140.563,5.098798,-0.9985862,-7.14847,-0.4681468,-0.1758012,14.97073,0.4465542,0,
140.625,5.048947,-0.1986751,-6.898222,-0.4681468,-0.1235894,14.97073,0.44833,0,
140.688,4.798936,0.04927583,-7.048524,-0.4681468,-0.04548062,14.97073,0.4499693,0,
140.75,5.149405,-0.2985741,-7.098116,-0.4681468,0.0524763,14.97073,0.4514719,0,
140.813,4.899393,-1.298283,-7.298009,-0.4681468,0.1342034,14.97073,0.4528379,0,
140.875,4.749084,-1.048176,-8.148699,-0.4681468,0.1776432,14.97073,0.4540673,0,
