Seconds,AccX,AccY,AccZ,Depth,ProcessedAccY,Stroke Rate,Glide Controller,Pitch,Roll,Stroke Detected,
434.188,-7.398753,-3.548528,-5.298314,254.4774,-0.004928718,0.1484461,1,77.96276,70.81582,0,
434.25,-7.248444,-3.39832,-5.248722,254.4774,0.000536222,0.1484461,1,77.88376,68.95022,0,
434.313,-7.448604,-3.34873,-5.198367,254.4774,0.006057471,0.1484461,1,77.80694,68.6735,0,
434.375,-7.348146,-3.498219,-5.248722,254.4774,0.009643361,0.1484461,1,77.72487,70.5456,0,
434.438,-7.248444,-3.39832,-5.198367,254.4774,0.00932281,0.1484461,1,77.64445,69.479,0,
434.5,-7.398753,-3.34873,-5.198367,253.9876,0.00708958,0.1484461,1,77.56498,68.6735,0,
434.563,-7.298295,-3.498219,-5.298314,253.9876,0.000965811,0.1484461,1,77.48109,70.02577,0,
434.625,-7.098135,-3.548528,-5.248722,253.9876,-0.009066576,0.1484461,1,77.39943,71.33851,0,
434.688,-7.248444,-3.448629,-5.198367,253.9876,-0.01898185,0.1484461,1,77.322,70.28903,0,
434.75,-7.148741,-3.39832,-5.198367,253.9876,-0.0228254,0.1484461,1,77.24707,69.479,0,
434.813,-7.298295,-3.39832,-5.298314,253.9876,-0.02654007,0.1484461,1,77.17251,68.43638,0,
434.875,-7.248444,-3.648427,-5.39826,253.9876,-0.0261352,0.1484461,1,77.09598,71.3202,0,
434.938,-7.248444,-3.498219,-5.248722,253.9876,-0.02158609,0.1484461,1,77.02677,70.5456,0,
435,-7.248444,-3.598118,-5.298314,253.9876,-0.01489177,0.1484461,1,76.95931,71.58783,0,
435.063,-7.248444,-3.448629,-5.248722,253.9876,-0.01199372,0.1484461,1,76.89542,69.75714,0,
435.125,-7.198592,-3.498219,-5.248722,253.9876,-0.006937679,0.1484461,1,76.83194,70.5456,0,
435.188,-7.298295,-3.548528,-5.298314,253.9876,-0.001730798,0.1484461,1,76.77011,70.81582,0,
435.25,-7.148741,-3.34873,-5.248722,253.9876,0.003623935,0.1484461,1,76.71221,68.1479,0,
435.313,-7.048283,-3.34873,-5.198367,253.9876,0.009125649,0.1484461,1,76.65554,68.6735,0,
435.375,-7.298295,-3.598118,-5.248722,253.9876,0.01474802,0.1484461,1,76.59993,72.11321,0,
435.438,-7.248444,-3.34873,-5.198367,253.9876,0.01852459,0.1484461,1,76.5447,68.6735,0,
435.5,-7.198592,-3.548528,-5.248722,255.4857,0.02248516,0.1484461,1,76.48758,71.33851,0,
435.563,-7.248444,-3.498219,-5.248722,255.4857,0.02462085,0.1484461,1,76.43058,70.5456,0,
435.625,-7.198592,-3.548528,-5.298314,255.4857,0.0249301,0.1484461,1,76.37348,70.81582,0,
435.688,-7.148741,-3.748326,-5.198367,255.4857,0.02742963,0.1484461,1,76.32026,74.96636,0,
435.75,-7.098135,-3.498219,-5.198367,255.4857,0.03208357,0.1484461,1,76.26975,71.08044,0,
435.813,-7.098135,-3.498219,-5.198367,255.4857,0.03485356,0.1484461,1,76.22,71.08044,0,
435.875,-7.198592,-3.648427,-5.248722,255.4857,0.03975318,0.1484461,1,76.17061,72.89219,0,
435.938,-7.398753,-3.798635,-5.348669,255.4857,0.04277854,0.1484461,1,76.12383,74.10481,0,
436,-7.148741,-3.498219,-5.248722,255.4857,0.04192364,0.1484461,1,76.07851,70.5456,0,
436.063,-6.998432,-3.498219,-5.248722,255.4857,0.03719481,0.1484461,1,76.03298,70.5456,0,
436.125,-7.298295,-3.648427,-5.248722,255.4857,0.03059603,0.1484461,1,75.9919,72.89219,0,
436.188,-7.098135,-3.548528,-5.39826,255.4857,0.02010178,0.1484461,1,75.94931,69.78269,0,
436.25,-7.098135,-3.498219,-5.198367,255.4857,0.01368557,0.1484461,1,75.90803,71.08044,0,
436.313,-7.148741,-3.648427,-5.248722,255.4857,0.009290805,0.1484461,1,75.86654,72.89219,0,
436.375,-7.098135,-3.698736,-5.298314,255.4857,0.006897549,0.1484461,1,75.82577,73.13369,0,
436.438,-7.198592,-3.548528,-5.198367,255.4857,0.004506163,0.1484461,1,75.78992,71.87621,0,
436.5,-7.248444,-3.698736,-5.248722,255.9755,0.002104462,0.1484461,1,75.74869,73.66421,0,
436.563,-7.148741,-3.648427,-5.198367,255.9755,-0.006314519,0.1484461,1,75.70768,73.43525,0,
436.625,-7.098135,-3.798635,-5.198367,255.9755,-0.01672449,0.1484461,1,75.66619,75.72694,0,
436.688,-7.198592,-3.848225,-5.298314,255.9755,-0.02913844,0.1484461,1,75.62708,75.38005,0,
436.75,-7.048283,-3.648427,-5.198367,255.9755,-0.03960573,0.1484461,1,75.59131,73.43525,0,
436.813,-7.248444,-3.748326,-5.198367,255.9755,-0.04814615,0.1484461,1,75.55681,74.96636,0,
436.875,-7.098135,-3.898534,-5.198367,255.9755,-0.05077647,0.1484461,1,75.52315,77.21656,0,
436.938,-7.198592,-3.798635,-5.198367,255.9755,-0.04952501,0.1484461,1,75.49347,75.72694,0,
437,-7.198592,-3.748326,-5.198367,255.9755,-0.0444023,0.1484461,1,75.46621,74.96636,0,
437.063,-7.098135,-3.798635,-5.198367,255.9755,-0.03938226,0.1484461,1,75.44195,75.72694,0,
437.125,-7.248444,-3.898534,-5.148775,255.9755,-0.03446002,0.1484461,1,75.42074,77.76941,0,
437.188,-7.198592,-3.848225,-5.198367,255.9755,-0.03164337,0.1484461,1,75.39947,76.46982,0,
437.25,-7.148741,-3.948124,-5.198367,255.9755,-0.03094214,0.1484461,1,75.37855,77.94588,0,
437.313,-7.198592,-3.798635,-5.198367,255.9755,-0.03236914,0.1484461,1,75.36099,75.72694,0,
437.375,-7.098135,-3.698736,-5.198367,255.9755,-0.03197135,0.1484461,1,75.34254,74.20979,0,
437.438,-7.098135,-3.898534,-5.198367,255.9755,-0.02977998,0.1484461,1,75.32434,77.21656,0,
437.5,-7.098135,-3.748326,-5.148775,256.4796,-0.02580141,0.1484461,1,75.30742,75.51287,0,
437.563,-7.098135,-3.848225,-5.198367,256.4796,-0.02003645,0.1484461,1,75.29034,76.46982,0,
437.625,-7.148741,-3.948124,-5.198367,256.4796,-0.0124831,0.1484461,1,75.27455,77.94588,0,
437.688,-7.148741,-3.798635,-5.198367,256.4796,-0.005115543,0.1484461,1,75.2598,75.72694,0,
437.75,-7.098135,-3.848225,-5.198367,256.4796,0.002073732,0.1484461,1,75.24599,76.46982,0,
437.813,-7.048283,-3.798635,-5.148775,256.4796,0.009077668,0.1484461,1,75.23048,76.27568,0,
437.875,-7.098135,-3.848225,-5.198367,256.4796,0.0158858,0.1484461,1,75.21734,76.46982,0,
437.938,-7.198592,-3.898534,-5.148775,256.4796,0.02248702,0.1484461,1,75.20565,77.76941,0,
438,-7.198592,-3.998433,-5.248722,256.4796,0.02684597,0.1484461,1,75.1914,78.12062,0,
438.063,-7.148741,-3.848225,-5.148775,256.4796,0.03097362,0.1484461,1,75.18018,77.02066,0,
438.125,-7.148741,-3.848225,-5.148775,256.4796,0.03487342,0.1484461,1,75.16749,77.02066,0,
438.188,-7.098135,-3.998433,-5.148775,256.4796,0.03855003,0.1484461,1,75.15439,79.23552,0,
438.25,-7.198592,-3.948124,-5.148775,256.4796,0.04201097,0.1484461,1,75.14186,78.50063,0,
438.313,-6.998432,-3.848225,-5.098421,256.4796,0.04928465,0.1484461,1,75.12691,77.58698,0,
438.375,-7.198592,-3.848225,-5.098421,256.4796,0.05633598,0.1484461,1,75.11148,77.58698,0,
438.438,-7.148741,-3.898534,-5.148775,256.4796,0.06113846,0.1484461,1,75.09418,77.76941,0,
438.5,-7.248444,-3.848225,-5.148775,256.9838,0.06367776,0.1484461,1,75.0732,77.02066,0,
438.563,-7.248444,-3.898534,-5.148775,256.9838,0.06393293,0.1484461,1,75.04923,77.76941,0,
438.625,-7.098135,-3.798635,-5.098421,256.9838,0.05589226,0.1484461,1,75.02303,76.83992,0,
438.688,-7.098135,-3.998433,-5.098421,256.9838,0.04156909,0.1484461,1,74.99427,79.80753,0,
438.75,-7.098135,-3.798635,-5.198367,256.9838,0.02498971,0.1484461,1,74.96155,75.72694,0,
438.813,-7.198592,-3.848225,-5.098421,256.9838,0.006155855,0.1484461,1,74.92723,77.58698,0,
438.875,-7.148741,-3.998433,-5.198367,256.9838,-0.01493501,0.1484461,1,74.88848,78.67896,0,
438.938,-7.148741,-3.998433,-5.148775,256.9838,-0.030305,0.1484461,1,74.84966,79.23552,0,
439,-7.148741,-4.048742,-5.248722,256.9838,-0.03997114,0.1484461,1,74.81137,78.84509,0,
439.063,-7.098135,-3.898534,-5.148775,256.9838,-0.04596186,0.1484461,1,74.77379,77.76941,0,
439.125,-7.098135,-3.998433,-5.198367,256.9838,-0.04829484,0.1484461,1,74.73641,78.67896,0,
439.188,-7.148741,-3.998433,-5.148775,256.9838,-0.0469738,0.1484461,1,74.69813,79.23552,0,
439.25,-7.098135,-3.948124,-5.148775,256.9838,-0.04599349,0.1484461,1,74.65913,78.50063,0,
439.313,-7.098135,-4.048742,-5.248722,256.9838,-0.04333864,0.1484461,1,74.61856,78.84509,0,
439.375,-7.148741,-3.898534,-5.148775,256.9838,-0.03900574,0.1484461,1,74.57941,77.76941,0,
439.438,-7.098135,-3.898534,-5.148775,256.9838,-0.0329939,0.1484461,1,74.53861,77.76941,0,
439.5,-7.148741,-4.048742,-5.148775,257.4879,-0.02530917,0.1484461,1,74.49565,79.9635,0,
439.563,-7.098135,-3.898534,-5.248722,257.4879,-0.01595836,0.1484461,1,74.45256,76.66207,0,
439.625,-6.998432,-3.998433,-5.148775,257.4879,-0.008970667,0.1484461,1,74.40844,79.23552,0,
439.688,-7.198592,-4.048742,-5.198367,257.4879,-0.004349173,0.1484461,1,74.3671,79.40522,0,
439.75,-7.098135,-4.048742,-5.148775,257.4879,-0.002085871,0.1484461,1,74.32495,79.9635,0,
439.813,-7.048283,-3.848225,-5.248722,257.4879,-0.002167493,0.1484461,1,74.2816,75.9174,0,
439.875,-7.098135,-3.948124,-5.298314,257.4879,-0.004577692,0.1484461,1,74.239,76.84803,0,
439.938,-7.098135,-3.948124,-5.148775,257.4879,-0.007285422,0.1484461,1,74.19709,78.50063,0,
440,-6.998432,-3.948124,-5.248722,257.4879,-0.008288054,0.1484461,1,74.149,77.38942,0,
440.063,-7.098135,-3.848225,-5.248722,257.4879,-0.007569124,0.1484461,1,74.10371,75.9174,0,
440.125,-7.098135,-3.948124,-5.198367,257.4879,-0.005111156,0.1484461,1,74.05845,77.94588,0,
440.188,-7.098135,-3.848225,-5.248722,257.4879,-0.000894151,0.1484461,1,74.01313,75.9174,0,
440.25,-6.698569,-3.898534,-5.348669,257.4879,0.005103276,0.1484461,1,73.96811,75.58155,0,
440.313,-7.048283,-3.998433,-5.248722,257.4879,0.008942074,0.1484461,1,73.93217,78.12062,0,
440.375,-6.998432,-3.698736,-5.248722,257.4879,0.01266616,0.1484461,1,73.89556,73.66421,0,
440.438,-7.048283,-3.998433,-5.298314,257.4879,0.01630949,0.1484461,1,73.86001,77.57733,0,
440.5,-7.098135,-3.798635,-5.298314,257.4879,0.01990796,0.1484461,1,73.82607,74.6415,0,
440.563,-6.998432,-3.848225,-5.248722,257.4879,0.02349947,0.1484461,1,73.79133,75.9174,0,
440.625,-7.148741,-3.898534,-5.298314,257.4879,0.0291049,0.1484461,1,73.7562,76.12261,0,
440.688,-6.998432,-3.998433,-5.298314,257.4879,0.03273748,0.1484461,1,73.72036,77.57733,0,
440.75,-7.098135,-3.748326,-5.348669,257.4879,0.03443559,0.1484461,1,73.68783,73.35121,0,
440.813,-7.148741,-4.098332,-5.39826,257.4879,0.03423695,0.1484461,1,73.65651,77.92319,0,
440.875,-6.948581,-3.798635,-5.298314,257.4879,0.03217908,0.1484461,1,73.62906,74.6415,0,
440.938,-7.098135,-3.748326,-5.348669,257.4879,0.02829835,0.1484461,1,73.60294,73.35121,0,
441,-7.048283,-3.998433,-5.248722,257.4879,0.024642,0.1484461,1,73.57871,78.12062,0,
441.063,-6.998432,-3.798635,-5.348669,257.4879,0.01922974,0.1484461,1,73.55635,74.10481,0,
441.125,-7.048283,-3.898534,-5.348669,257.4879,0.01209457,0.1484461,1,73.53664,75.58155,0,
441.188,-7.098135,-3.848225,-5.348669,257.4879,0.003268161,0.1484461,1,73.51853,74.84114,0,
441.25,-6.948581,-3.848225,-5.298314,257.4879,-0.00520731,0.1484461,1,73.50139,75.38005,0,
441.313,-6.948581,-3.848225,-5.298314,257.4879,-0.01531685,0.1484461,1,73.48794,75.38005,0,
441.375,-7.098135,-3.948124,-5.348669,257.4879,-0.02300908,0.1484461,1,73.47706,76.30493,0,
441.438,-6.998432,-3.898534,-5.298314,257.4879,-0.02826595,0.1484461,1,73.46918,76.12261,0,
441.5,-6.448558,-3.898534,-5.348669,258.986,-0.03107536,0.1484461,1,73.46467,75.58155,0,
441.563,-6.998432,-3.798635,-5.348669,258.986,-0.03545602,0.1484461,1,73.47698,74.10481,0,
441.625,-7.048283,-3.998433,-5.348669,258.986,-0.03738757,0.1484461,1,73.49158,77.03226,0,
441.688,-6.998432,-3.948124,-5.348669,258.986,-0.03888868,0.1484461,1,73.51067,76.30493,0,
441.75,-7.048283,-3.848225,-5.348669,258.986,-0.03795556,0.1484461,1,73.53475,74.84114,0,
441.813,-6.948581,-3.848225,-5.298314,258.986,-0.03460026,0.1484461,1,73.56207,75.38005,0,
441.875,-6.848123,-3.998433,-5.348669,258.986,-0.02883806,0.1484461,1,73.58904,77.03226,0,
441.938,-7.048283,-3.848225,-5.348669,258.986,-0.02269144,0.1484461,1,73.62361,74.84114,0,
442,-7.098135,-4.048742,-5.348669,258.986,-0.01417242,0.1484461,1,73.6607,77.75307,0,
442.063,-6.998432,-3.848225,-5.298314,258.986,-0.009349301,0.1484461,1,73.70039,75.38005,0,
442.125,-7.048283,-3.948124,-5.298314,258.986,-0.008261212,0.1484461,1,73.74344,76.84803,0,
442.188,-6.998432,-3.898534,-5.298314,258.986,-0.006938146,0.1484461,1,73.78844,76.12261,0,
442.25,-6.998432,-3.848225,-5.248722,258.986,-0.005439153,0.1484461,1,73.83757,75.9174,0,
442.313,-7.098135,-3.798635,-5.248722,258.986,-0.007847864,0.1484461,1,73.88676,75.17668,0,
442.375,-7.048283,-3.948124,-5.248722,258.986,-0.008188077,0.1484461,1,73.93515,77.38942,0,
442.438,-7.098135,-3.948124,-5.248722,258.986,-0.006519828,0.1484461,1,73.98293,77.38942,0,
442.5,-7.098135,-3.798635,-5.248722,259.4758,-0.002886658,0.1484461,1,74.03114,75.17668,0,
442.563,-6.798272,-3.698736,-5.198367,259.4758,0.002654381,0.1484461,1,74.07876,74.20979,0,
442.625,-7.148741,-3.948124,-5.298314,259.4758,0.01205623,0.1484461,1,74.12901,76.84803,0,
442.688,-7.048283,-3.998433,-5.248722,259.4758,0.02123022,0.1484461,1,74.18256,78.12062,0,
442.75,-7.098135,-3.798635,-5.248722,259.4758,0.03210997,0.1484461,1,74.23836,75.17668,0,
442.813,-7.148741,-4.048742,-5.198367,259.4758,0.04058791,0.1484461,1,74.29383,79.40522,0,
442.875,-6.998432,-3.898534,-5.198367,259.4758,0.04658709,0.1484461,1,74.34808,77.21656,0,
442.938,-7.098135,-3.848225,-5.198367,259.4758,0.05003389,0.1484461,1,74.40313,76.46982,0,
443,-7.098135,-3.848225,-5.148775,259.4758,0.05488737,0.1484461,1,74.45627,77.02066,0,
443.063,-7.048283,-3.848225,-5.148775,259.4758,0.05507239,0.1484461,1,74.506,77.02066,0,
443.125,-7.098135,-3.798635,-5.198367,259.4758,0.05255587,0.1484461,1,74.54659,75.72694,0,
443.188,-7.098135,-3.948124,-5.198367,259.4758,0.04729713,0.1484461,1,74.58487,77.94588,0,
443.25,-7.098135,-3.898534,-5.198367,259.4758,0.03925716,0.1484461,1,74.62274,77.21656,0,
443.313,-7.098135,-3.848225,-5.198367,259.4758,0.02637558,0.1484461,1,74.65852,76.46982,0,
443.375,-7.098135,-3.748326,-5.198367,259.4758,0.01464021,0.1484461,1,74.69277,74.96636,0,
443.438,-7.098135,-3.948124,-5.148775,259.4758,0.0040137,0.1484461,1,74.72306,78.50063,0,
443.5,-7.098135,-3.948124,-5.198367,259.9799,-0.005532683,0.1484461,1,74.74764,77.94588,0,
443.563,-7.148741,-3.898534,-5.248722,259.9799,-0.0140147,0.1484461,1,74.77083,76.66207,0,
443.625,-7.098135,-3.898534,-5.148775,259.9799,-0.02141691,0.1484461,1,74.79159,77.76941,0,
443.688,-7.098135,-3.948124,-5.198367,259.9799,-0.02772621,0.1484461,1,74.80986,77.94588,0,
443.75,-7.148741,-3.798635,-5.248722,259.9799,-0.03093729,0.1484461,1,74.82702,75.17668,0,
443.813,-7.098135,-3.848225,-5.198367,259.9799,-0.03102316,0.1484461,1,74.84039,76.46982,0,
443.875,-7.098135,-3.898534,-5.198367,259.9799,-0.02795999,0.1484461,1,74.85251,77.21656,0,
443.938,-7.098135,-3.998433,-5.198367,259.9799,-0.02172232,0.1484461,1,74.86544,78.67896,0,
444,-7.098135,-3.798635,-5.198367,259.9799,-0.01629543,0.1484461,1,74.87791,75.72694,0,
444.063,-7.098135,-3.798635,-5.248722,259.9799,-0.01358568,0.1484461,1,74.88778,75.17668,0,
444.125,-7.098135,-3.798635,-5.198367,259.9799,-0.01353332,0.1484461,1,74.89728,75.72694,0,
444.188,-7.548306,-3.948124,-5.248722,259.9799,-0.01605509,0.1484461,1,74.90415,77.38942,0,
444.25,-7.098135,-3.698736,-5.248722,259.9799,-0.01908869,0.1484461,1,74.9032,73.66421,0,
444.313,-7.198592,-3.748326,-5.298314,259.9799,-0.02053866,0.1484461,1,74.89849,73.88552,0,
444.375,-7.098135,-3.848225,-5.248722,259.9799,-0.02236,0.1484461,1,74.8904,75.9174,0,
444.438,-7.098135,-3.698736,-5.248722,259.9799,-0.02446926,0.1484461,1,74.88115,73.66421,0,
444.5,-7.098135,-3.698736,-5.298314,260.9882,-0.02476821,0.1484461,1,74.86834,73.13369,0,
444.563,-7.048283,-3.748326,-5.248722,260.9882,-0.02511526,0.1484461,1,74.85446,74.41841,0,
444.625,-7.098135,-3.748326,-5.348669,260.9882,-0.02540992,0.1484461,1,74.83937,73.35121,0,
444.688,-7.098135,-3.648427,-5.298314,260.9882,-0.02155328,0.1484461,1,74.82399,72.36419,0,
444.75,-7.148741,-3.548528,-5.348669,260.9882,-0.01343297,0.1484461,1,74.80647,70.29196,0,
444.813,-7.098135,-3.598118,-5.348669,260.9882,-0.00497672,0.1484461,1,74.78432,71.06121,0,
444.875,-6.998432,-3.498219,-5.298314,260.9882,0.00186581,0.1484461,1,74.75944,70.02577,0,
444.938,-7.098135,-3.598118,-5.39826,260.9882,0.007181782,0.1484461,1,74.73133,70.5492,0,
445,-7.098135,-3.698736,-5.448615,260.9882,0.007083642,0.1484461,1,74.70236,71.56593,0,
445.063,-7.048283,-3.548528,-5.448615,260.9882,0.001652131,0.1484461,1,74.67202,69.27222,0,
445.125,-7.148741,-3.548528,-5.498207,260.9882,-0.007014351,0.1484461,1,74.64018,68.77593,0,
445.188,-7.098135,-3.548528,-5.448615,260.9882,-0.01480807,0.1484461,1,74.60555,69.27222,0,
445.25,-7.098135,-3.548528,-5.448615,260.9882,-0.02165323,0.1484461,1,74.56832,69.27222,0,
445.313,-6.998432,-3.448629,-5.448615,260.9882,-0.02350841,0.1484461,1,74.52623,67.71435,0,
445.375,-7.098135,-3.448629,-5.448615,260.9882,-0.02032742,0.1484461,1,74.48038,67.71435,0,
445.438,-7.148741,-3.448629,-5.498207,260.9882,-0.01207845,0.1484461,1,74.42866,67.22397,0,
445.5,-7.098135,-3.548528,-5.498207,261.478,-0.002765074,0.1484461,1,74.36959,68.77593,0,
445.563,-7.098135,-3.548528,-5.498207,261.478,0.007620803,0.1484461,1,74.30481,68.77593,0,
445.625,-7.148741,-3.498219,-5.548562,261.478,0.01511946,0.1484461,1,74.23537,67.50304,0,
445.688,-7.048283,-3.298421,-5.498207,261.478,0.01974188,0.1484461,1,74.15999,64.84226,0,
445.75,-7.048283,-3.34873,-5.498207,261.478,0.02149276,0.1484461,1,74.07711,65.64643,0,
445.813,-7.148741,-3.548528,-5.548562,261.478,0.02237864,0.1484461,1,73.99005,68.27842,0,
445.875,-6.998432,-3.448629,-5.548562,261.478,0.02239202,0.1484461,1,73.8984,66.7325,0,
445.938,-7.048283,-3.448629,-5.548562,261.478,0.02347613,0.1484461,1,73.80293,66.7325,0,
446,-7.098135,-3.448629,-5.598154,261.478,0.02557531,0.1484461,1,73.70033,66.25473,0,
446.063,-7.048283,-3.39832,-5.548562,261.478,0.02862332,0.1484461,1,73.59194,65.94446,0,
446.125,-7.048283,-3.548528,-5.598154,261.478,0.03254007,0.1484461,1,73.47697,67.79468,0,
446.188,-6.998432,-3.34873,-5.598154,261.478,0.03724514,0.1484461,1,73.35703,64.69004,0,
446.25,-7.048283,-3.448629,-5.598154,261.478,0.04266504,0.1484461,1,73.22974,66.25473,0,
446.313,-7.048283,-3.39832,-5.648508,261.478,0.04872392,0.1484461,1,73.09622,64.99418,0,
446.375,-6.998432,-3.39832,-5.598154,261.478,0.05335761,0.1484461,1,72.95764,65.46985,0,
446.438,-6.948581,-3.34873,-5.648508,261.478,0.056494,0.1484461,1,72.81215,64.21764,0,
446.5,-7.098135,-3.498219,-5.648508,261.478,0.05803564,0.1484461,1,72.66428,66.54028,0,
446.563,-6.948581,-3.548528,-5.648508,261.478,0.05787794,0.1484461,1,72.51042,67.30971,0,
446.625,-7.048283,-3.448629,-5.6981,261.478,0.05389983,0.1484461,1,72.3526,65.31024,0,
446.688,-6.948581,-3.448629,-5.648508,261.478,0.0479678,0.1484461,1,72.18975,65.77584,0,
446.75,-6.948581,-3.498219,-5.648508,261.478,0.03996603,0.1484461,1,72.02429,66.54028,0,
446.813,-6.848123,-3.498219,-5.6981,261.478,0.02777927,0.1484461,1,71.85582,66.07167,0,
446.875,-6.89873,-3.648427,-5.748455,261.478,0.01130988,0.1484461,1,71.68857,67.86355,0,
446.938,-6.89873,-3.598118,-5.748455,261.478,-0.005509091,0.1484461,1,71.52426,67.11194,0,
447,-6.748421,-3.498219,-5.748455,261.478,-0.02277811,0.1484461,1,71.3616,65.60185,0,
447.063,-6.848123,-3.748326,-5.6981,261.478,-0.04057854,0.1484461,1,71.20492,69.82238,0,
447.125,-6.698569,-3.598118,-5.648508,261.478,-0.05496331,0.1484461,1,71.05393,68.06211,0,
447.188,-6.798272,-3.648427,-5.748455,261.478,-0.06600621,0.1484461,1,70.90679,67.86355,0,
447.25,-6.748421,-3.698736,-5.748455,261.478,-0.07579451,0.1484461,1,70.76398,68.60923,0,
447.313,-6.798272,-3.748326,-5.798047,261.478,-0.08235935,0.1484461,1,70.62998,68.86767,0,
447.375,-6.848123,-3.648427,-5.798047,261.478,-0.0857578,0.1484461,1,70.50509,67.39805,0,
447.438,-6.748421,-3.698736,-5.798047,261.478,-0.08804853,0.1484461,1,70.38497,68.14101,0,
447.5,-6.648718,-3.698736,-5.798047,261.9821,-0.08926498,0.1484461,1,70.2727,68.14101,0,
447.563,-6.798272,-3.748326,-5.898756,261.9821,-0.0874046,0.1484461,1,70.17038,67.92887,0,
447.625,-6.798272,-3.798635,-5.848402,261.9821,-0.08448603,0.1484461,1,70.07793,69.12424,0,
447.688,-6.698569,-3.648427,-5.898756,261.9821,-0.08050603,0.1484461,1,69.99457,66.47006,0,
447.75,-6.648718,-3.598118,-5.948348,261.9821,-0.07344198,0.1484461,1,69.92061,65.2812,0,
447.813,-6.648718,-3.698736,-5.898756,261.9821,-0.06129729,0.1484461,1,69.85876,67.20749,0,
447.875,-6.598112,-3.648427,-5.848402,261.9821,-0.04808199,0.1484461,1,69.81114,66.93117,0,
447.938,-6.648718,-3.798635,-5.948348,261.9821,-0.03175796,0.1484461,1,69.77658,68.19861,0,
448,-6.698569,-3.498219,-5.848402,261.9821,-0.01229019,0.1484461,1,69.75547,64.68693,0,
448.063,-6.648718,-3.548528,-5.948348,261.9821,0.006342649,0.1484461,1,69.74174,64.54607,0,
448.125,-6.648718,-3.648427,-5.948348,261.9821,0.02221916,0.1484461,1,69.73975,66.02146,0,
448.188,-6.648718,-3.498219,-5.948348,261.9821,0.03742013,0.1484461,1,69.74981,63.79475,0,
448.25,-6.648718,-3.448629,-5.898756,261.9821,0.05000804,0.1484461,1,69.77039,63.48555,0,
448.313,-6.698569,-3.548528,-5.998703,261.9821,0.06006142,0.1484461,1,69.80284,64.1019,0,
448.375,-6.698569,-3.39832,-5.948348,261.9821,0.06967184,0.1484461,1,69.84585,62.28634,0,
448.438,-6.748421,-3.39832,-5.948348,261.9821,0.07693417,0.1484461,1,69.89444,62.28634,0,
448.5,-6.598112,-3.498219,-5.898756,262.4863,0.08192992,0.1484461,1,69.94803,64.23464,0,
448.563,-6.798272,-3.39832,-5.948348,262.4863,0.08273036,0.1484461,1,70.00952,62.28634,0,
448.625,-6.798272,-3.298421,-5.898756,262.4863,0.07942146,0.1484461,1,70.07313,61.18295,0,
448.688,-6.648718,-3.448629,-5.898756,262.4863,0.07209215,0.1484461,1,70.13708,63.48555,0,
448.75,-6.54826,-3.34873,-5.848402,262.4863,0.06281332,0.1484461,1,70.20645,62.40244,0,
448.813,-6.748421,-3.248112,-5.898756,262.4863,0.05167034,0.1484461,1,70.28221,60.40045,0,
448.875,-6.798272,-3.39832,-5.848402,262.4863,0.0407581,0.1484461,1,70.35728,63.16592,0,
448.938,-6.698569,-3.39832,-5.898756,262.4863,0.03015539,0.1484461,1,70.43187,62.71996,0,
449,-6.798272,-3.34873,-5.898756,262.4863,0.01993847,0.1484461,1,70.50982,61.95979,0,
449.063,-6.798272,-3.448629,-5.898756,262.4863,0.01018085,0.1484461,1,70.58904,63.48555,0,
449.125,-6.798272,-3.39832,-5.848402,262.4863,0.000951322,0.1484461,1,70.66809,63.16592,0,
449.188,-6.648718,-3.39832,-5.748455,262.4863,-0.005704308,0.1484461,1,70.74603,64.06827,0,
449.25,-6.798272,-3.298421,-5.948348,262.4863,-0.009730696,0.1484461,1,70.82562,60.75593,0,
449.313,-6.798272,-3.34873,-5.848402,262.4863,-0.01108471,0.1484461,1,70.90541,62.40244,0,
449.375,-6.948581,-3.448629,-5.748455,262.4863,-0.009732045,0.1484461,1,70.98252,64.84352,0,
449.438,-6.89873,-3.298421,-5.848402,262.4863,-0.005644908,0.1484461,1,71.05421,61.62217,0,
449.5,-6.798272,-3.448629,-5.848402,262.9761,-0.00276876,0.1484461,1,71.12146,63.93474,0,
449.563,-6.798272,-3.39832,-5.798047,262.9761,-0.00108325,0.1484461,1,71.18651,63.61764,0,
449.625,-6.798272,-3.34873,-5.798047,262.9761,-0.000570594,0.1484461,1,71.25069,62.85087,0,
449.688,-6.89873,-3.34873,-5.798047,262.9761,-0.001219354,0.1484461,1,71.31208,62.85087,0,
449.75,-6.798272,-3.34873,-5.798047,262.9761,-0.003027446,0.1484461,1,71.36776,62.85087,0,
449.813,-6.948581,-3.198522,-5.6981,262.9761,-0.004017629,0.1484461,1,71.42143,61.38014,0,
449.875,-6.848123,-3.34873,-5.798047,262.9761,-0.006196866,0.1484461,1,71.46628,62.85087,0,
449.938,-6.798272,-3.34873,-5.848402,262.9761,-0.009597736,0.1484461,1,71.50791,62.40244,0,
450,-6.89873,-3.39832,-5.798047,262.9761,-0.01425797,0.1484461,1,71.54935,63.61764,0,
450.063,-6.798272,-3.34873,-5.798047,262.9761,-0.02021875,0.1484461,1,71.59096,62.85087,0,
450.125,-6.798272,-3.39832,-5.798047,262.9761,-0.02953203,0.1484461,1,71.63008,63.61764,0,
450.188,-6.848123,-3.39832,-5.848402,262.9761,-0.0382677,0.1484461,1,71.67002,63.16592,0,
