ECG,AcX,AcY,AcZ,Depth
1093,5.06,0.76,5.82,158.6
1056,5.06,0.76,5.82,158.6
1043,5.06,0.76,5.82,158.8
1053,5.22,0.76,5.82,158.8
1124,5.22,1.08,5.82,158.8
1165,5.22,1.08,5.82,158.8
1121,5.22,1.08,5.82,158.8
1139,5.22,1.08,5.82,158.8
1186,5.06,1.08,5.82,158.8
1139,5.06,1.22,5.82,158.8
1220,5.06,1.22,6.6,158.8
1243,5.06,1.22,6.6,158.8
1173,5.06,1.22,6.6,158.8
1202,4.9,1.22,6.6,158.8
1148,4.9,0.62,6.6,158.8
1121,4.9,0.62,6.28,158.8
1223,4.9,0.62,6.28,158.8
1192,4.9,0.62,6.28,158.6
1178,4.9,0.62,6.28,158.6
1240,4.9,0.92,6.28,158.6
1186,4.9,0.92,6.28,158.6
1194,4.9,0.92,6.28,158.6
1207,4.9,0.92,6.28,158.8
1231,4.76,0.92,6.28,158.8
1188,4.76,0.92,6.28,158.8
1192,4.76,0.92,6.28,158.8
1240,4.76,0.92,6.28,158.8
1156,4.76,0.92,6.28,159
1190,5.22,0.92,6.28,159
1209,5.22,1.38,6.28,159
1143,5.22,1.38,6.14,159
1137,5.22,1.38,6.14,159
1119,5.22,1.38,6.14,158.8
1110,4.9,1.38,6.14,158.8
1102,4.9,0.92,6.14,158.8
1102,4.9,0.92,5.82,158.8
1105,4.9,0.92,5.82,158.8
1146,4.9,0.92,5.82,159
1186,5.06,0.92,5.82,159
1174,5.06,0.62,5.82,159
1181,5.06,0.62,5.82,159
1191,5.06,0.62,5.82,159
1176,5.06,0.62,5.82,159.2
1172,4.9,0.62,5.82,159.2
1234,4.9,0.46,5.82,159.2
1217,4.9,0.46,6.44,159.2
1219,4.9,0.46,6.44,159.2
1223,4.9,0.46,6.44,159.2
1146,5.06,0.46,6.44,159.2
1142,5.06,0.62,6.44,159.2
1247,5.06,0.62,5.82,159.2
1245,5.06,0.62,5.82,159.2
1216,5.06,0.62,5.82,159.2
1243,5.06,0.62,5.82,159.2
1255,5.06,0.3,5.82,159.2
1251,5.06,0.3,5.98,159.2
1335,5.06,0.3,5.98,159.2
1277,5.06,0.3,5.98,159
1324,4.9,0.3,5.98,159
1375,4.9,0.62,5.98,159
1347,4.9,0.62,5.82,159
1351,4.9,0.62,5.82,159
1349,4.9,0.62,5.82,159.2
1327,4.9,0.62,5.82,159.2
1225,4.9,0.62,5.82,159.2
1218,4.9,0.62,5.82,159.2
1300,4.9,0.62,5.82,159.2
1204,4.9,0.62,5.82,159.4
1215,4.9,0.62,5.82,159.4
1319,4.9,0.62,5.82,159.4
1259,4.9,0.62,5.68,159.4
1306,4.9,0.62,5.68,159.4
1225,4.9,0.62,5.68,159.4
1185,5.22,0.62,5.68,159.4
1148,5.22,0.3,5.68,159.4
1086,5.22,0.3,5.52,159.4
1108,5.22,0.3,5.52,159.4
1118,5.22,0.3,5.52,159.4
1130,4.9,0.3,5.52,159.4
1201,4.9,0.76,5.52,159.4
1270,4.9,0.76,6.44,159.4
1274,4.9,0.76,6.44,159.4
1305,4.9,0.76,6.44,159.6
1340,5.22,0.76,6.44,159.6
1285,5.22,1.22,6.44,159.6
1314,5.22,1.22,6.6,159.6
1263,5.22,1.22,6.6,159.6
1288,5.22,1.22,6.6,159.6
1283,4.9,1.22,6.6,159.6
1356,4.9,0.76,6.6,159.6
1304,4.9,0.76,6.28,159.6
1271,4.9,0.76,6.28,159.6
1234,4.9,0.76,6.28,159.6
1175,5.06,0.76,6.28,159.6
1071,5.06,0.92,6.28,159.6
1191,5.06,0.92,6.14,159.6
1126,5.06,0.92,6.14,159.6
1121,5.06,0.92,6.14,159.6
1173,5.06,0.92,6.14,159.6
1151,5.06,0.76,6.14,159.6
1170,5.06,0.76,6.44,159.6
1266,5.06,0.76,6.44,159.6
1236,5.06,0.76,6.44,159.8
1262,5.22,0.76,6.44,159.8
1308,5.22,1.08,6.44,159.8
1279,5.22,1.08,5.68,159.8
1245,5.22,1.08,5.68,159.8
1331,5.22,1.08,5.68,159.8
1298,5.22,1.08,5.68,159.8
1316,5.22,0.76,5.68,159.8
1232,5.22,0.76,5.82,159.8
1152,5.22,0.76,5.82,159.8
1137,5.22,0.76,5.82,159.8
1128,4.9,0.76,5.82,159.8
1067,4.9,0.62,5.82,159.8
1075,4.9,0.62,5.98,159.8
1086,4.9,0.62,5.98,159.8
1120,4.9,0.62,5.98,159.8
1121,5.36,0.62,5.98,159.8
1144,5.36,0.76,5.98,159.8
1087,5.36,0.76,5.98,159.8
1035,5.36,0.76,5.98,159.8
1018,5.36,0.76,5.98,160
1025,5.22,0.76,5.98,160
1060,5.22,0.92,5.98,160
1081,5.22,0.92,5.82,160
1088,5.22,0.92,5.82,160
1123,5.22,0.92,5.82,160
1174,5.06,0.92,5.82,160
1230,5.06,0.76,5.82,160
1208,5.06,0.76,6.14,160
1171,5.06,0.76,6.14,160
1172,5.06,0.76,6.14,159.8
1228,5.06,0.76,6.14,159.8
1148,5.06,0.92,6.14,159.8
1160,5.06,0.92,5.98,159.8
1148,5.06,0.92,5.98,159.8
1137,5.06,0.92,5.98,160
1141,5.06,0.92,5.98,160
1189,5.06,0.62,5.98,160
1155,5.06,0.62,5.68,160
1152,5.06,0.62,5.68,160
1145,5.06,0.62,5.68,160.2
1111,5.06,0.62,5.68,160.2
1138,5.06,0.46,5.68,160.2
1098,5.06,0.46,5.98,160.2
1128,5.06,0.46,5.98,160.2
1148,5.06,0.46,5.98,160.2
1090,5.36,0.46,5.98,160.2
1135,5.36,1.54,5.98,160.2
1172,5.36,1.54,6.28,160.2
1155,5.36,1.54,6.28,160.2
1232,5.36,1.54,6.28,160
1186,5.06,1.54,6.28,160
1197,5.06,0.62,6.28,160
1264,5.06,0.62,5.82,160
1243,5.06,0.62,5.82,160
1286,5.06,0.62,5.82,160.2
1370,5.06,0.62,5.82,160.2
1341,5.06,0.92,5.82,160.2
1238,5.06,0.92,5.98,160.2
1225,5.06,0.92,5.98,160.2
1194,5.06,0.92,5.98,160.4
1217,5.22,0.92,5.98,160.4
1149,5.22,1.08,5.98,160.4
1132,5.22,1.08,6.28,160.4
1115,5.22,1.08,6.28,160.4
1181,5.22,1.08,6.28,160.4
1250,5.22,1.08,6.28,160.4
1271,5.22,1.22,6.28,160.4
1325,5.22,1.22,6.14,160.4
1337,5.22,1.22,6.14,160.4
1336,5.22,1.22,6.14,160.4
1322,5.22,1.22,6.14,160.4
1271,5.22,1.22,6.14,160.4
1259,5.22,1.22,6.28,160.4
1279,5.22,1.22,6.28,160.4
1231,5.22,1.22,6.28,160.6
1228,5.22,1.22,6.28,160.6
1257,5.22,0.92,6.28,160.6
1179,5.22,0.92,5.52,160.6
1214,5.22,0.92,5.52,160.6
1229,5.22,0.92,5.52,160.4
1212,5.36,0.92,5.52,160.4
1137,5.36,1.08,5.52,160.4
1142,5.36,1.08,5.82,160.4
1096,5.36,1.08,5.82,160.4
1152,5.36,1.08,5.82,160.6
1147,5.06,1.08,5.82,160.6
1083,5.06,1.22,5.82,160.6
1105,5.06,1.22,5.82,160.6
1108,5.06,1.22,5.82,160.6
1063,5.06,1.22,5.82,160.6
1096,5.06,1.22,5.82,160.6
1083,5.06,0.76,5.82,160.6
1086,5.06,0.76,6.14,160.6
1075,5.06,0.76,6.14,160.6
1097,5.06,0.76,6.14,160.6
1102,5.06,0.76,6.14,160.6
1165,5.06,1.08,6.14,160.6
1139,5.06,1.08,5.82,160.6
1162,5.06,1.08,5.82,160.6
1129,5.06,1.08,5.82,160.8
1162,5.06,1.08,5.82,160.8
1111,5.06,1.08,5.82,160.8
1134,5.06,1.08,5.98,160.8
1120,5.06,1.08,5.98,160.8
1126,5.06,1.08,5.98,160.8
1099,5.06,1.08,5.98,160.8
1153,5.06,1.38,5.98,160.8
1098,5.06,1.38,5.68,160.8
999,5.06,1.38,5.68,160.8
1051,5.06,1.38,5.68,160.8
1011,5.06,1.38,5.68,160.8
983,5.06,1.08,5.68,160.8
999,5.06,1.08,6.14,160.8
977,5.06,1.08,6.14,160.8
984,5.06,1.08,6.14,160.8
982,5.06,1.08,6.14,160.8
1033,5.06,1.22,6.14,160.8
1055,5.06,1.22,6.14,160.8
1017,5.06,1.22,6.14,160.8
1039,5.06,1.22,6.14,161
1138,5.06,1.22,6.14,161
1180,5.06,0.62,6.14,161
1099,5.06,0.62,5.98,161
1238,5.06,0.62,5.98,161
1279,5.06,0.62,5.98,161
1253,5.22,0.62,5.98,161
1229,5.22,0.76,5.98,161
1243,5.22,0.76,5.98,161
1199,5.22,0.76,5.98,161
1167,5.22,0.76,5.98,161
1171,5.52,0.76,5.98,161
1155,5.52,1.22,5.98,161
1179,5.52,1.22,5.52,161
1188,5.52,1.22,5.52,161
1123,5.52,1.22,5.52,161
1159,4.9,1.22,5.52,161
1189,4.9,0.76,5.52,161
1083,4.9,0.76,6.28,161
1127,4.9,0.76,6.28,161
1144,4.9,0.76,6.28,161.2
1107,4.9,0.76,6.28,161.2
1118,4.9,0.76,6.28,161.2
1084,4.9,0.76,5.68,161.2
1171,4.9,0.76,5.68,161.2
1188,4.9,0.76,5.68,161.2
1115,5.36,0.76,5.68,161.2
1183,5.36,1.38,5.68,161.2
1241,5.36,1.38,6.44,161.2
1272,5.36,1.38,6.44,161.2
1286,5.36,1.38,6.44,161.4
1299,5.22,1.38,6.44,161.4
1267,5.22,1.38,6.44,161.4
1285,5.22,1.38,5.52,161.4
1320,5.22,1.38,5.52,161.4
1304,5.22,1.38,5.52,161.4
1273,5.22,1.38,5.52,161.4
1239,5.22,1.22,5.52,161.4
1197,5.22,1.22,5.98,161.4
1095,5.22,1.22,5.98,161.4
1199,5.22,1.22,5.98,161.4
1224,4.76,1.22,5.98,161.4
1201,4.76,0.92,5.98,161.4
1257,4.76,0.92,5.82,161.4
1278,4.76,0.92,5.82,161.4
1231,4.76,0.92,5.82,161.4
1275,5.22,0.92,5.82,161.4
1254,5.22,1.54,5.82,161.4
1199,5.22,1.54,6.44,161.4
1124,5.22,1.54,6.44,161.4
1151,5.22,1.54,6.44,161.4
1103,4.76,1.54,6.44,161.4
1119,4.76,1.22,6.44,161.4
1044,4.76,1.22,5.98,161.4
1059,4.76,1.22,5.98,161.4
1074,4.76,1.22,5.98,161.6
1041,4.76,1.22,5.98,161.6
1031,4.76,0.76,5.98,161.6
1053,4.76,0.76,6.14,161.6
1089,4.76,0.76,6.14,161.6
1125,4.76,0.76,6.14,161.4
1092,5.06,0.76,6.14,161.4
1057,5.06,1.22,6.14,161.4
1040,5.06,1.22,6.14,161.4
1033,5.06,1.22,6.14,161.4
1070,5.06,1.22,6.14,161.6
1083,5.22,1.22,6.14,161.6
1126,5.22,1.22,6.14,161.6
1169,5.22,1.22,5.82,161.6
1153,5.22,1.22,5.82,161.6
1116,5.22,1.22,5.82,161.6
1080,5.22,1.22,5.82,161.6
1077,5.22,1.38,5.82,161.6
1019,5.22,1.38,5.52,161.6
1059,5.22,1.38,5.52,161.6
1058,5.22,1.38,5.52,161.6
1107,5.06,1.38,5.52,161.6
1107,5.06,1.08,5.52,161.6
1128,5.06,1.08,5.98,161.6
1088,5.06,1.08,5.98,161.6
1083,5.06,1.08,5.98,161.8
1064,5.06,1.08,5.98,161.8
1042,5.06,1.38,5.98,161.8
1127,5.06,1.38,6.14,161.8
1104,5.06,1.38,6.14,161.8
1171,5.06,1.38,6.14,162
1247,5.22,1.38,6.14,162
1206,5.22,1.68,6.14,162
1229,5.22,1.68,6.14,162
1236,5.22,1.68,6.14,162
1233,5.22,1.68,6.14,162
1239,5.36,1.68,6.14,162
1161,5.36,1.38,6.14,162
1143,5.36,1.38,5.82,162
1181,5.36,1.38,5.82,162
1143,5.36,1.38,5.82,162
1213,4.9,1.38,5.82,162
1243,4.9,1.54,5.82,162
1226,4.9,1.54,6.14,162
1241,4.9,1.54,6.14,162
1205,4.9,1.54,6.14,162
1172,4.9,1.54,6.14,162
1176,4.9,1.54,6.14,162
1260,4.9,1.54,5.82,162
1218,4.9,1.54,5.82,162
1277,4.9,1.54,5.82,162
1291,4.9,1.54,5.82,162
1259,4.9,1.38,5.82,162
1234,4.9,1.38,6.14,162
1227,4.9,1.38,6.14,162
1171,4.9,1.38,6.14,162
1201,5.22,1.38,6.14,162
1152,5.22,1.38,6.14,162
1225,5.22,1.38,6.14,162
1254,5.22,1.38,6.14,162
1247,5.22,1.38,6.14,162.2
1267,5.22,1.38,6.14,162.2
1199,5.22,1.84,6.14,162.2
1302,5.22,1.84,5.98,162.2
1272,5.22,1.84,5.98,162.2
1235,5.22,1.84,5.98,162.2
1249,5.06,1.84,5.98,162.2
1193,5.06,1.22,5.98,162.2
1167,5.06,1.22,5.82,162.2
1170,5.06,1.22,5.82,162.2
1200,5.06,1.22,5.82,162.2
1135,5.22,1.22,5.82,162.2
1155,5.22,1.08,5.82,162.2
1178,5.22,1.08,5.98,162.2
1168,5.22,1.08,5.98,162.2
1082,5.22,1.08,5.98,162.2
1099,5.06,1.08,5.98,162.2
1062,5.06,1.38,5.98,162.2
1113,5.06,1.38,5.82,162.2
1196,5.06,1.38,5.82,162.2
1194,5.06,1.38,5.82,162.2
1229,5.22,1.38,5.82,162.2
1247,5.22,1.38,5.82,162.2
1248,5.22,1.38,5.52,162.2
1242,5.22,1.38,5.52,162.2
1295,5.22,1.38,5.52,162.4
1246,5.06,1.38,5.52,162.4
1224,5.06,1.68,5.52,162.4
1229,5.06,1.68,5.82,162.4
1272,5.06,1.68,5.82,162.4
1239,5.06,1.68,5.82,162.4
1242,5.06,1.68,5.82,162.4
1173,5.06,1.38,5.82,162.4
1138,5.06,1.38,5.82,162.4
1096,5.06,1.38,5.82,162.4
1047,5.06,1.38,5.82,162.4
1137,5.22,1.38,5.82,162.4
1084,5.22,1.68,5.82,162.4
1140,5.22,1.68,5.68,162.4
1212,5.22,1.68,5.68,162.4
1149,5.22,1.68,5.68,162.6
1162,5.06,1.68,5.68,162.6
1172,5.06,1.84,5.68,162.6
1128,5.06,1.84,5.98,162.6
1097,5.06,1.84,5.98,162.6
1148,5.06,1.84,5.98,162.6
1135,5.06,1.84,5.98,162.6
1136,5.06,1.84,5.98,162.6
1164,5.06,1.84,5.98,162.6
1102,5.06,1.84,5.98,162.6
1165,5.06,1.84,5.98,162.6
1152,5.22,1.84,5.98,162.6
1163,5.22,1.38,5.98,162.6
1187,5.22,1.38,5.68,162.6
1245,5.22,1.38,5.68,162.6
1173,5.22,1.38,5.68,162.8
1186,5.22,1.38,5.68,162.8
1192,5.22,1.54,5.68,162.8
1151,5.22,1.54,5.36,162.8
1186,5.22,1.54,5.36,162.8
1152,5.22,1.54,5.36,162.8
1103,5.36,1.54,5.36,162.8
1093,5.36,1.54,5.36,162.8
1114,5.36,1.54,5.98,162.8
1076,5.36,1.54,5.98,162.8
1058,5.36,1.54,5.98,162.8
1099,5.22,1.54,5.98,162.8
1158,5.22,1.38,5.98,162.8
1154,5.22,1.38,5.82,162.8
1092,5.22,1.38,5.82,162.8
1066,5.22,1.38,5.82,162.8
1091,5.22,1.38,5.82,162.8
1169,5.22,1.84,5.82,162.8
1110,5.22,1.84,5.82,162.8
1132,5.22,1.84,5.82,162.8
1105,5.22,1.84,5.82,163
1092,5.22,1.84,5.82,163
1159,5.22,1.68,5.82,163
1171,5.22,1.68,6.14,163
1147,5.22,1.68,6.14,163
1185,5.22,1.68,6.14,163
1200,5.22,1.68,6.14,163
1130,5.22,1.54,6.14,163
1163,5.22,1.54,5.68,163
1128,5.22,1.54,5.68,163
1104,5.22,1.54,5.68,163
1160,5.22,1.54,5.68,163
1152,5.22,1.38,5.68,163
1189,5.22,1.38,5.82,163
1194,5.22,1.38,5.82,163
1229,5.22,1.38,5.82,163
1152,5.22,1.38,5.82,163
1120,5.22,1.84,5.82,163
1138,5.22,1.84,5.68,163
1202,5.22,1.84,5.68,163
1226,5.22,1.84,5.68,163
1202,5.22,1.84,5.68,163
1206,5.22,1.84,5.68,163
1170,5.22,1.84,5.98,163
1229,5.22,1.84,5.98,163
1231,5.22,1.84,5.98,163.2
1180,5.06,1.84,5.98,163.2
1208,5.06,1.68,5.98,163.2
1207,5.06,1.68,5.68,163.2
1127,5.06,1.68,5.68,163.2
1126,5.06,1.68,5.68,163.2
1102,5.06,1.68,5.68,163.2
1066,5.06,1.84,5.68,163.2
1074,5.06,1.84,5.52,163.2
1153,5.06,1.84,5.52,163.2
1092,5.06,1.84,5.52,163.2
1080,5.06,1.84,5.52,163.2
1087,5.06,1.54,5.52,163.2
1059,5.06,1.54,5.98,163.2
1072,5.06,1.54,5.98,163.2
1072,5.06,1.54,5.98,163.2
1040,5.22,1.54,5.98,163.2
1077,5.22,2,5.98,163.2
1058,5.22,2,5.98,163.2
1061,5.22,2,5.98,163.2
1086,5.22,2,5.98,163.4
1136,5.22,2,5.98,163.4
1092,5.22,1.68,5.98,163.4
1126,5.22,1.68,5.52,163.4
1140,5.22,1.68,5.52,163.4
1117,5.22,1.68,5.52,163.4
1197,5.36,1.68,5.52,163.4
1158,5.36,1.22,5.52,163.4
1121,5.36,1.22,5.52,163.4
1135,5.36,1.22,5.52,163.4
1131,5.36,1.22,5.52,163.4
1232,5.22,1.22,5.52,163.4
1262,5.22,1.68,5.52,163.4
1199,5.22,1.68,5.82,163.4
1187,5.22,1.68,5.82,163.4
1200,5.22,1.68,5.82,163.4
1156,5.36,1.68,5.82,163.4
1194,5.36,2,5.82,163.4
1163,5.36,2,5.82,163.4
1181,5.36,2,5.82,163.4
1212,5.36,2,5.82,163.6
1290,5.22,2,5.82,163.6
1191,5.22,2.14,5.82,163.6
1249,5.22,2.14,5.82,163.6
1224,5.22,2.14,5.82,163.6
1163,5.22,2.14,5.82,163.6
1211,5.22,2.14,5.82,163.6
1179,5.22,2.14,5.82,163.6
1199,5.22,2.14,5.98,163.6
1135,5.22,2.14,5.98,163.6
1105,5.22,2.14,5.98,163.6
1150,5.06,2.14,5.98,163.6
1138,5.06,1.68,5.98,163.6
1114,5.06,1.68,5.68,163.6
1094,5.06,1.68,5.68,163.6
1117,5.06,1.68,5.68,163.6
1083,5.36,1.68,5.68,163.6
1186,5.36,2.3,5.68,163.6
1173,5.36,2.3,5.82,163.6
1250,5.36,2.3,5.82,163.6
1288,5.36,2.3,5.82,163.8
1262,5.22,2.3,5.82,163.8
1200,5.22,1.84,5.82,163.8
1215,5.22,1.84,5.22,163.8
1169,5.22,1.84,5.22,163.8
1180,5.22,1.84,5.22,163.8
1212,5.36,1.84,5.22,163.8
1210,5.36,2,5.22,163.8
1260,5.36,2,5.22,163.8
1286,5.36,2,5.22,163.8
1164,5.36,2,5.22,163.8
1201,5.22,2,5.22,163.8
1246,5.22,2.46,5.22,163.8
1122,5.22,2.46,5.22,163.8
1153,5.22,2.46,5.22,163.8
1142,5.22,2.46,5.22,163.8
1195,5.36,2.46,5.22,163.8
1208,5.36,2,5.22,163.8
1252,5.36,2,5.68,163.8
1216,5.36,2,5.68,163.8
1182,5.36,2,5.68,164
1180,5.22,2,5.68,164
1107,5.22,2.14,5.68,164
1076,5.22,2.14,6.44,164
1134,5.22,2.14,6.44,164
1005,5.22,2.14,6.44,163.8
1086,5.36,2.14,6.44,163.8
1205,5.36,2.46,6.44,163.8
1160,5.36,2.46,5.82,163.8
1245,5.36,2.46,5.82,163.8
1191,5.36,2.46,5.82,164
1190,5.52,2.46,5.82,164
1323,5.52,2.6,5.82,164
1238,5.52,2.6,5.98,164
1153,5.52,2.6,5.98,164
1145,5.52,2.6,5.98,164.2
1124,5.36,2.6,5.98,164.2
1119,5.36,2.3,5.98,164.2
1018,5.36,2.3,5.68,164.2
1054,5.36,2.3,5.68,164.2
1105,5.36,2.3,5.68,164.2
992,5.22,2.3,5.68,164.2
1038,5.22,2.14,5.68,164.2
1084,5.22,2.14,5.52,164.2
1088,5.22,2.14,5.52,164.2
1232,5.22,2.14,5.52,164.2
1215,5.36,2.14,5.52,164.2
1236,5.36,2,5.52,164.2
1305,5.36,2,5.36,164.2
1206,5.36,2,5.36,164.2
1165,5.36,2,5.36,164.4
1156,5.06,2,5.36,164.4
1059,5.06,1.84,5.36,164.4
1095,5.06,1.84,5.52,164.4
1104,5.06,1.84,5.52,164.4
1072,5.06,1.84,5.52,164.2
1118,5.36,1.84,5.52,164.2
1038,5.36,2,5.52,164.2
1044,5.36,2,5.52,164.2
1033,5.36,2,5.52,164.2
992,5.36,2,5.52,164.4
996,5.22,2,5.52,164.4
1079,5.22,1.68,5.52,164.4
1064,5.22,1.68,5.68,164.4
1089,5.22,1.68,5.68,164.4
1075,5.22,1.68,5.68,164.4
1056,5.06,1.68,5.68,164.4
1122,5.06,2,5.68,164.4
1122,5.06,2,5.68,164.4
1128,5.06,2,5.68,164.4
1154,5.06,2,5.68,164.4
1099,5.36,2,5.68,164.4
1065,5.36,2.46,5.68,164.4
1053,5.36,2.46,5.98,164.4
1029,5.36,2.46,5.98,164.4
1033,5.36,2.46,5.98,164.4
981,4.9,2.46,5.98,164.4
1070,4.9,2.14,5.98,164.4
999,4.9,2.14,5.52,164.4
983,4.9,2.14,5.52,164.4
1087,4.9,2.14,5.52,164.6
1156,5.22,2.14,5.52,164.6
1163,5.22,1.54,5.52,164.6
1182,5.22,1.54,5.52,164.6
1247,5.22,1.54,5.52,164.6
1170,5.22,1.54,5.52,164.8
1142,5.06,1.54,5.52,164.8
1079,5.06,1.54,5.52,164.8
1081,5.06,1.54,5.68,164.8
1068,5.06,1.54,5.68,164.8
1099,5.06,1.54,5.68,164.6
1077,5.22,1.54,5.68,164.6
1100,5.22,2,5.68,164.6
1116,5.22,2,5.52,164.6
1118,5.22,2,5.52,164.6
1140,5.22,2,5.52,164.8
1107,5.36,2,5.52,164.8
1139,5.36,2.3,5.52,164.8
1165,5.36,2.3,5.68,164.8
1079,5.36,2.3,5.68,164.8
1152,5.36,2.3,5.68,164.6
1146,5.36,2.3,5.68,164.6
1146,5.36,1.84,5.68,164.6
1155,5.36,1.84,5.36,164.6
945,5.36,1.84,5.36,164.6
858,5.36,1.84,5.36,164.8
1040,5.68,1.84,5.36,164.8
1315,5.68,2.14,5.36,164.8
1498,5.68,2.14,5.98,164.8
1567,5.68,2.14,5.98,164.8
1376,5.68,2.14,5.98,165
1194,5.52,2.14,5.98,165
1103,5.52,2.3,5.98,165
1098,5.52,2.3,5.68,165
1021,5.52,2.3,5.68,165
1077,5.52,2.3,5.68,164.8
1101,5.22,2.3,5.68,164.8
1104,5.22,2,5.68,164.8
1134,5.22,2,5.68,164.8
1118,5.22,2,5.68,164.8
1084,5.22,2,5.68,165
1023,5.22,2,5.68,165
1111,5.22,2.14,5.68,165
1061,5.22,2.14,5.82,165
1058,5.22,2.14,5.82,165
1035,5.22,2.14,5.82,165
1035,5.52,2.14,5.82,165
1099,5.52,2.14,5.82,165
1095,5.52,2.14,5.82,165
1088,5.52,2.14,5.82,165
1105,5.52,2.14,5.82,165.2
1094,5.22,2.14,5.82,165.2
1104,5.22,1.84,5.82,165.2
1151,5.22,1.84,5.52,165.2
1111,5.22,1.84,5.52,165.2
1162,5.22,1.84,5.52,165.2
1161,5.06,1.84,5.52,165.2
1167,5.06,1.84,5.52,165.2
1247,5.06,1.84,5.36,165.2
1215,5.06,1.84,5.36,165.2
1195,5.06,1.84,5.36,165.2
1191,5.22,1.84,5.36,165.2
1091,5.22,1.84,5.36,165.2
1082,5.22,1.84,5.68,165.2
1112,5.22,1.84,5.68,165.2
1035,5.22,1.84,5.68,165.4
1023,5.22,1.84,5.68,165.4
1047,5.22,2.46,5.68,165.4
1104,5.22,2.46,5.98,165.4
1146,5.22,2.46,5.98,165.4
1181,5.22,2.46,5.98,165.2
1296,5.36,2.46,5.98,165.2
1362,5.36,2.3,5.98,165.2
1303,5.36,2.3,5.52,165.2
1289,5.36,2.3,5.52,165.2
1260,5.36,2.3,5.52,165.4
1208,5.06,2.3,5.52,165.4
1223,5.06,1.84,5.52,165.4
1198,5.06,1.84,5.52,165.4
1216,5.06,1.84,5.52,165.4
1220,5.06,1.84,5.52,165.4
1267,5.22,1.84,5.52,165.4
1314,5.22,2,5.52,165.4
1365,5.22,2,5.82,165.4
1379,5.22,2,5.82,165.4
1420,5.22,2,5.82,165.4
1413,5.22,2,5.82,165.4
1378,5.22,2,5.82,165.4
1363,5.22,2,5.36,165.4
1284,5.22,2,5.36,165.4
1238,5.22,2,5.36,165.4
1205,5.22,2,5.36,165.4
1228,5.22,1.68,5.36,165.4
1201,5.22,1.68,5.36,165.4
1217,5.22,1.68,5.36,165.4
1162,5.22,1.68,5.36,165.4
1099,4.9,1.68,5.36,165.4
1137,4.9,1.54,5.36,165.4
1127,4.9,1.54,5.52,165.4
1097,4.9,1.54,5.52,165.4
1135,4.9,1.54,5.52,165.6
1238,5.22,1.54,5.52,165.6
1244,5.22,1.84,5.52,165.6
1302,5.22,1.84,5.52,165.6
1261,5.22,1.84,5.52,165.6
1270,5.22,1.84,5.52,165.6
1370,5.36,1.84,5.52,165.6
1244,5.36,2.6,5.52,165.6
1261,5.36,2.6,6.14,165.6
1218,5.36,2.6,6.14,165.6
1259,5.36,2.6,6.14,165.6
1154,5.22,2.6,6.14,165.6
1158,5.22,2,6.14,165.6
1098,5.22,2,5.06,165.6
1155,5.22,2,5.06,165.6
1113,5.22,2,5.06,165.8
1092,5.06,2,5.06,165.8
1130,5.06,2.3,5.06,165.8
1117,5.06,2.3,6.14,165.8
1138,5.06,2.3,6.14,165.8
1149,5.06,2.3,6.14,165.8
1100,4.76,2.3,6.14,165.8
1152,4.76,1.38,6.14,165.8
1138,4.76,1.38,5.36,165.8
1169,4.76,1.38,5.36,165.8
1289,4.76,1.38,5.36,165.8
1339,4.76,1.38,5.36,165.8
1281,4.76,1.38,5.36,165.8
1337,4.76,1.38,5.36,165.8
1389,4.76,1.38,5.36,165.8
1309,4.76,1.38,5.36,165.8
1270,4.76,1.38,5.36,165.8
1206,4.76,1.38,5.36,165.8
1221,4.76,1.38,5.36,165.8
1222,4.76,1.38,5.36,165.8
1227,4.76,1.38,5.36,166
1199,5.52,1.38,5.36,166
1242,5.52,2,5.36,166
1207,5.52,2,5.22,166
1194,5.52,2,5.22,166
1200,5.52,2,5.22,166
1141,5.06,2,5.22,166
1110,5.06,1.68,5.22,166
1149,5.06,1.68,5.82,166
1203,5.06,1.68,5.82,166
1083,5.06,1.68,5.82,166
1039,5.06,1.68,5.82,166
1107,5.06,1.68,5.82,166
1135,5.06,1.68,5.82,166
1151,5.06,1.68,5.82,166
1157,5.06,1.68,5.82,166
1102,5.22,1.68,5.82,166
1182,5.22,2.14,5.82,166
1159,5.22,2.14,5.68,166
1202,5.22,2.14,5.68,166
1340,5.22,2.14,5.68,166
1329,5.22,2.14,5.68,166
1288,5.22,2,5.68,166
1315,5.22,2,5.82,166
1275,5.22,2,5.82,166
1327,5.22,2,5.82,166.2
1257,5.22,2,5.82,166.2
1254,5.22,2.14,5.82,166.2
1249,5.22,2.14,5.82,166.2
1187,5.22,2.14,5.82,166.2
1227,5.22,2.14,5.82,166.2
1218,5.36,2.14,5.82,166.2
1252,5.36,1.68,5.82,166.2
1236,5.36,1.68,5.68,166.2
1138,5.36,1.68,5.68,166.2
1159,5.36,1.68,5.68,166.2
1199,5.22,1.68,5.68,166.2
1157,5.22,1.68,5.68,166.2
1100,5.22,1.68,5.68,166.2
1120,5.22,1.68,5.68,166.2
1096,5.22,1.68,5.68,166.4
1100,5.22,1.68,5.68,166.4
1112,5.22,2.14,5.68,166.4
1192,5.22,2.14,5.68,166.4
1269,5.22,2.14,5.68,166.4
1281,5.22,2.14,5.68,166.4
1322,5.22,2.14,5.68,166.4
1310,5.22,1.84,5.68,166.4
